transaction_id,customer_id,amount,payment_method,customer_age_days,previous_transactions,previous_successes,historical_success_rate,attempt_number,is_first_purchase,failure_reason,recovery_probability,recovered
txn_008126,cust_000233,1424.61,upi,597,7,5,0.7143,3,False,gateway_error,0.5043,0
txn_008127,cust_000847,826.25,wallet,1110,10,7,0.7,1,False,authentication_failed,0.41,1
txn_008128,cust_001758,649.27,upi,634,16,14,0.875,1,False,gateway_error,0.7125,1
txn_008129,cust_001901,1645.76,upi,703,8,4,0.5,2,False,network_error,0.55,1
txn_008130,cust_002627,665.36,card,320,22,18,0.8182,1,False,network_error,0.7255,1
txn_008131,cust_000010,370.88,netbanking,233,9,7,0.7778,2,False,network_error,0.6333,0
txn_008132,cust_003019,7052.73,wallet,1289,6,5,0.8333,2,False,bank_decline,0.55,1
txn_008133,cust_001513,476.3,card,40,26,22,0.8462,3,False,authentication_failed,0.2938,1
txn_008134,cust_001891,622.07,wallet,51,9,6,0.6667,3,False,insufficient_balance,0.36,0
txn_008135,cust_001809,1114.48,netbanking,1492,0,0,0.0,3,True,network_error,0.27,0
txn_008136,cust_000217,2129.5,netbanking,326,6,5,0.8333,2,False,authentication_failed,0.37,0
txn_008137,cust_002792,1176.82,upi,1217,26,15,0.5769,4,False,network_error,0.4131,1
txn_008138,cust_002458,931.81,netbanking,1214,12,9,0.75,1,False,bank_decline,0.605,0
txn_008139,cust_002432,1491.58,card,1456,26,22,0.8462,3,False,network_error,0.5738,1
txn_008140,cust_002486,751.8,upi,507,17,12,0.7059,4,False,authentication_failed,0.1718,0
txn_008141,cust_002190,1642.35,upi,148,22,15,0.6818,1,False,gateway_error,0.6545,0
txn_008142,cust_001858,446.65,card,1386,26,21,0.8077,2,False,gateway_error,0.6123,1
txn_008143,cust_002860,580.71,upi,816,7,6,0.8571,2,False,bank_decline,0.5571,0
txn_008144,cust_001245,785.97,upi,399,28,23,0.8214,1,False,gateway_error,0.6964,0
txn_008145,cust_003324,705.36,netbanking,575,10,6,0.6,1,False,gateway_error,0.63,0
txn_008146,cust_000464,743.8,upi,1362,21,13,0.619,4,False,insufficient_balance,0.2657,0
txn_008147,cust_000143,3223.47,card,1340,1,1,1.0,2,False,authentication_failed,0.42,1
txn_008148,cust_002777,4492.99,wallet,756,26,19,0.7308,3,False,bank_decline,0.4392,1
txn_008149,cust_000325,1574.35,upi,291,20,14,0.7,3,False,network_error,0.53,0
txn_008150,cust_000494,1752.57,upi,1402,5,3,0.6,3,False,bank_decline,0.4,1
txn_008151,cust_002064,1219.0,wallet,655,13,9,0.6923,2,False,insufficient_balance,0.4477,1
txn_008152,cust_002591,1693.12,netbanking,1461,0,0,0.0,3,True,bank_decline,0.17,0
txn_008153,cust_000693,1250.28,card,1325,28,20,0.7143,2,False,network_error,0.6143,0
txn_008154,cust_000114,2055.86,upi,300,16,15,0.9375,2,False,gateway_error,0.6513,1
txn_008155,cust_000435,162.97,netbanking,1114,22,18,0.8182,1,False,authentication_failed,0.4455,0
txn_008156,cust_001355,1346.91,netbanking,221,17,12,0.7059,2,False,network_error,0.6118,1
txn_008157,cust_000779,637.41,card,1159,0,0,0.0,2,True,expired_card,0.02,0
txn_008158,cust_001364,1215.58,upi,11,3,3,1.0,2,False,authentication_failed,0.42,1
txn_008159,cust_000987,444.29,card,1292,17,10,0.5882,4,False,bank_decline,0.3165,0
txn_008160,cust_002740,1024.02,wallet,328,6,6,1.0,1,False,authentication_failed,0.5,1
txn_008161,cust_002691,2194.5,netbanking,1246,26,17,0.6538,3,False,bank_decline,0.4162,0
txn_008162,cust_001984,1411.72,card,1302,27,21,0.7778,2,False,insufficient_balance,0.4733,0
txn_008163,cust_000195,496.6,upi,662,2,1,0.5,1,False,gateway_error,0.6,0
txn_008164,cust_002621,5586.83,wallet,1334,2,2,1.0,2,False,network_error,0.7,1
txn_008165,cust_000789,1774.56,upi,1476,17,13,0.7647,1,False,authentication_failed,0.4294,0
txn_008166,cust_002057,2464.88,card,896,10,9,0.9,3,False,gateway_error,0.56,0
txn_008167,cust_001049,2195.2,wallet,262,24,22,0.9167,2,False,bank_decline,0.575,1
txn_008168,cust_000194,1521.92,card,514,1,1,1.0,1,False,network_error,0.78,1
txn_008169,cust_002373,1437.56,netbanking,532,21,14,0.6667,1,False,insufficient_balance,0.52,0
txn_008170,cust_001020,1016.73,netbanking,438,12,9,0.75,3,False,bank_decline,0.445,1
txn_008171,cust_000213,872.41,wallet,201,29,27,0.931,4,False,bank_decline,0.4193,0
txn_008172,cust_003181,142.9,wallet,1395,17,14,0.8235,3,False,authentication_failed,0.2871,1
txn_008173,cust_000181,3154.05,netbanking,192,7,5,0.7143,2,False,expired_card,0.2843,0
txn_008174,cust_002143,566.33,upi,53,20,17,0.85,1,False,gateway_error,0.705,1
txn_008175,cust_002339,1931.9,upi,971,0,0,0.0,4,True,bank_decline,0.09,0
txn_008176,cust_000370,659.47,netbanking,25,24,19,0.7917,1,False,expired_card,0.3875,1
txn_008177,cust_002037,1160.71,wallet,621,23,19,0.8261,4,False,authentication_failed,0.2078,0
txn_008178,cust_001075,1143.39,netbanking,1444,8,6,0.75,4,False,network_error,0.465,0
txn_008179,cust_002128,1572.41,upi,934,10,9,0.9,3,False,insufficient_balance,0.43,0
txn_008180,cust_001481,2025.72,wallet,56,1,1,1.0,2,False,insufficient_balance,0.54,1
txn_008181,cust_001445,1137.27,wallet,268,22,17,0.7727,1,False,gateway_error,0.6818,0
txn_008182,cust_000218,884.15,card,533,2,1,0.5,1,False,gateway_error,0.6,0
txn_008183,cust_001342,809.36,netbanking,330,8,7,0.875,3,False,authentication_failed,0.3025,0
txn_008184,cust_001840,1050.7,wallet,1352,29,22,0.7586,4,False,bank_decline,0.3676,1
txn_008185,cust_000572,1921.58,wallet,178,16,13,0.8125,1,False,insufficient_balance,0.5638,0
txn_008186,cust_002814,720.86,upi,663,10,9,0.9,2,False,gateway_error,0.64,1
txn_008187,cust_000524,4114.35,upi,1321,14,6,0.4286,4,False,insufficient_balance,0.2086,1
txn_008188,cust_003140,564.95,upi,1356,1,1,1.0,3,False,bank_decline,0.52,1
txn_008189,cust_002215,350.39,netbanking,1436,8,7,0.875,4,False,authentication_failed,0.2225,0
txn_008190,cust_001646,469.0,netbanking,891,20,15,0.75,3,False,network_error,0.545,1
txn_008191,cust_000097,2236.03,wallet,521,17,13,0.7647,1,False,authentication_failed,0.4294,0
txn_008192,cust_001889,1554.85,wallet,411,18,13,0.7222,4,False,insufficient_balance,0.2967,0
txn_008193,cust_002858,1340.83,netbanking,1201,7,6,0.8571,3,False,gateway_error,0.5471,0
txn_008194,cust_000160,2021.63,upi,912,6,4,0.6667,4,False,authentication_failed,0.16,0
txn_008195,cust_000651,3579.04,wallet,502,12,9,0.75,2,False,network_error,0.625,0
txn_008196,cust_001985,809.02,wallet,598,14,11,0.7857,1,False,bank_decline,0.6157,1
txn_008197,cust_002750,1187.9,wallet,944,21,16,0.7619,1,False,expired_card,0.3786,0
txn_008198,cust_002643,4115.8,netbanking,1120,22,15,0.6818,4,False,expired_card,0.1145,0
txn_008199,cust_003248,423.29,wallet,756,1,1,1.0,4,False,bank_decline,0.44,1
txn_008200,cust_002827,453.65,netbanking,433,16,13,0.8125,3,False,insufficient_balance,0.4037,0
txn_008201,cust_001587,137.09,wallet,61,22,16,0.7273,2,False,gateway_error,0.5882,1
txn_008202,cust_002195,1085.16,wallet,632,7,6,0.8571,1,False,bank_decline,0.6371,1
txn_008203,cust_001998,354.06,netbanking,576,1,1,1.0,4,False,network_error,0.54,1
txn_008204,cust_003305,989.97,wallet,966,6,6,1.0,3,False,bank_decline,0.52,0
txn_008205,cust_001511,878.82,card,1173,25,19,0.76,2,False,gateway_error,0.598,1
txn_008206,cust_000921,2750.82,netbanking,694,3,2,0.6667,1,False,bank_decline,0.58,1
txn_008207,cust_001825,2062.02,wallet,54,16,11,0.6875,2,False,bank_decline,0.5062,1
txn_008208,cust_003153,1448.81,card,404,13,10,0.7692,3,False,expired_card,0.2208,0
txn_008209,cust_002471,1137.84,card,1468,11,10,0.9091,1,False,insufficient_balance,0.5927,1
txn_008210,cust_001930,698.08,wallet,877,28,22,0.7857,3,False,authentication_failed,0.2757,1
txn_008211,cust_002154,1576.47,wallet,959,23,18,0.7826,1,False,authentication_failed,0.4348,0
txn_008212,cust_000040,329.33,upi,208,7,6,0.8571,3,False,network_error,0.5771,1
txn_008213,cust_003224,3366.12,upi,1448,12,10,0.8333,4,False,expired_card,0.16,0
txn_008214,cust_002847,259.86,netbanking,107,4,4,1.0,4,False,insufficient_balance,0.38,1
txn_008215,cust_003330,195.95,upi,1255,15,10,0.6667,1,False,network_error,0.68,1
txn_008216,cust_003039,950.26,netbanking,912,2,2,1.0,3,False,gateway_error,0.59,1
txn_008217,cust_001749,837.82,card,118,26,21,0.8077,1,False,authentication_failed,0.4423,1
txn_008218,cust_001942,5728.74,card,45,7,6,0.8571,2,False,bank_decline,0.5571,0
txn_008219,cust_001049,1452.59,wallet,350,2,1,0.5,2,False,bank_decline,0.45,0
txn_008220,cust_003129,379.21,wallet,849,8,7,0.875,3,False,bank_decline,0.4825,1
txn_008221,cust_003042,847.74,card,403,24,20,0.8333,1,False,expired_card,0.4,1
txn_008222,cust_002117,1404.34,wallet,380,2,1,0.5,4,False,authentication_failed,0.11,0
txn_008223,cust_000120,317.68,upi,1195,15,11,0.7333,4,False,network_error,0.46,0
txn_008224,cust_000197,905.81,card,1216,21,17,0.8095,1,False,bank_decline,0.6229,1
txn_008225,cust_003288,656.28,card,1081,13,8,0.6154,4,False,insufficient_balance,0.2646,0
txn_008226,cust_002524,711.45,upi,656,20,10,0.5,1,False,bank_decline,0.53,0
txn_008227,cust_001453,262.1,upi,819,19,14,0.7368,1,False,expired_card,0.3711,1
txn_008228,cust_002348,1003.41,card,560,5,3,0.6,2,False,network_error,0.58,1
txn_008229,cust_003310,886.96,card,1422,24,18,0.75,2,False,network_error,0.625,1
txn_008230,cust_001287,2132.88,card,232,4,3,0.75,4,False,insufficient_balance,0.305,0
txn_008231,cust_003133,523.55,netbanking,465,26,19,0.7308,3,False,gateway_error,0.5092,0
txn_008232,cust_000619,917.65,upi,478,5,5,1.0,3,False,bank_decline,0.52,0
txn_008233,cust_002150,1225.14,netbanking,54,0,0,0.0,3,True,expired_card,0.02,0
txn_008234,cust_001942,272.8,card,664,1,1,1.0,1,False,network_error,0.78,0
txn_008235,cust_003069,380.34,card,1345,26,21,0.8077,1,False,bank_decline,0.6223,1
txn_008236,cust_000073,1097.91,wallet,397,6,4,0.6667,2,False,authentication_failed,0.32,0
txn_008237,cust_003078,307.39,card,9,8,5,0.625,2,False,gateway_error,0.5575,0
txn_008238,cust_000613,2011.26,netbanking,1182,23,16,0.6957,2,False,authentication_failed,0.3287,0
txn_008239,cust_002866,1188.83,card,1094,6,3,0.5,3,False,bank_decline,0.37,0
txn_008240,cust_000714,1035.82,wallet,1137,27,24,0.8889,2,False,bank_decline,0.5667,1
txn_008241,cust_001791,306.11,card,602,25,17,0.68,1,False,authentication_failed,0.404,1
txn_008242,cust_002054,308.07,upi,506,3,2,0.6667,2,False,authentication_failed,0.32,1
txn_008243,cust_000916,205.17,card,261,11,9,0.8182,4,False,insufficient_balance,0.3255,0
txn_008244,cust_001532,1474.04,upi,680,1,0,0.0,2,False,insufficient_balance,0.24,0
txn_008245,cust_002892,499.78,card,839,10,9,0.9,1,False,authentication_failed,0.47,1
txn_008246,cust_002289,327.35,wallet,7,4,4,1.0,4,False,insufficient_balance,0.38,1
txn_008247,cust_001059,240.78,wallet,79,2,2,1.0,1,False,authentication_failed,0.5,1
txn_008248,cust_000265,2583.16,upi,377,20,8,0.4,3,False,insufficient_balance,0.28,1
txn_008249,cust_003095,3042.95,netbanking,1358,8,7,0.875,3,False,network_error,0.5825,0
txn_008250,cust_002526,1323.91,netbanking,619,20,17,0.85,1,False,bank_decline,0.635,0
txn_008251,cust_003023,2179.6,card,846,23,22,0.9565,2,False,expired_card,0.357,0
txn_008252,cust_001298,511.0,wallet,1092,5,5,1.0,3,False,insufficient_balance,0.46,1
txn_008253,cust_001952,1424.06,upi,1482,19,13,0.6842,1,False,network_error,0.6853,1
txn_008254,cust_000898,935.62,netbanking,1253,20,16,0.8,4,False,gateway_error,0.45,0
txn_008255,cust_000630,2198.85,card,564,23,18,0.7826,3,False,network_error,0.5548,0
txn_008256,cust_000930,2862.19,upi,1482,15,15,1.0,2,False,authentication_failed,0.42,1
txn_008257,cust_002302,2081.81,netbanking,898,25,20,0.8,1,False,authentication_failed,0.44,0
txn_008258,cust_003120,495.26,upi,46,29,19,0.6552,4,False,bank_decline,0.3366,0
txn_008259,cust_001051,3961.77,wallet,450,23,19,0.8261,3,False,insufficient_balance,0.4078,0
txn_008260,cust_000429,676.7,card,162,27,18,0.6667,4,False,authentication_failed,0.16,0
txn_008261,cust_000844,1013.93,wallet,971,27,19,0.7037,1,False,authentication_failed,0.4111,0
txn_008262,cust_002923,1007.08,upi,1225,5,3,0.6,3,False,expired_card,0.17,0
txn_008263,cust_000892,1155.86,upi,827,20,16,0.8,4,False,expired_card,0.15,0
txn_008264,cust_003105,270.38,wallet,1483,14,13,0.9286,3,False,insufficient_balance,0.4386,0
txn_008265,cust_002568,2295.39,wallet,924,26,19,0.7308,2,False,expired_card,0.2892,0
txn_008266,cust_001079,972.14,card,1227,16,13,0.8125,4,False,expired_card,0.1537,0
txn_008267,cust_001790,2103.61,wallet,1329,9,7,0.7778,2,False,expired_card,0.3033,0
txn_008268,cust_000709,3552.52,netbanking,876,4,4,1.0,2,False,bank_decline,0.6,1
txn_008269,cust_000578,1465.34,netbanking,108,1,1,1.0,1,False,expired_card,0.45,0
txn_008270,cust_002030,809.68,netbanking,1161,19,10,0.5263,2,False,network_error,0.5579,0
txn_008271,cust_000112,5009.51,upi,687,0,0,0.0,3,True,bank_decline,0.17,0
txn_008272,cust_002700,853.0,wallet,1168,5,4,0.8,3,False,insufficient_balance,0.4,0
txn_008273,cust_001131,1685.36,upi,997,29,21,0.7241,1,False,gateway_error,0.6672,1
txn_008274,cust_001024,2570.6,upi,1083,13,10,0.7692,1,False,network_error,0.7108,0
txn_008275,cust_001675,1235.03,upi,317,27,22,0.8148,1,False,gateway_error,0.6944,0
txn_008276,cust_000958,3358.66,netbanking,871,1,0,0.0,2,False,bank_decline,0.3,1
txn_008277,cust_001188,1941.38,card,11,9,6,0.6667,2,False,expired_card,0.27,1
txn_008278,cust_001822,2852.84,card,393,18,14,0.7778,1,False,network_error,0.7133,1
txn_008279,cust_000785,877.66,netbanking,1332,19,15,0.7895,3,False,gateway_error,0.5268,1
txn_008280,cust_001191,2137.31,wallet,530,21,16,0.7619,1,False,bank_decline,0.6086,1
txn_008281,cust_002493,537.16,card,382,3,1,0.3333,3,False,bank_decline,0.32,0
txn_008282,cust_000051,1023.07,upi,657,18,12,0.6667,1,False,bank_decline,0.58,1
txn_008283,cust_000096,116.83,upi,513,12,10,0.8333,3,False,network_error,0.57,1
txn_008284,cust_001391,2476.38,card,650,5,4,0.8,2,False,expired_card,0.31,1
txn_008285,cust_002760,676.81,netbanking,371,2,2,1.0,4,False,expired_card,0.21,0
txn_008286,cust_001315,1137.91,upi,59,13,10,0.7692,3,False,gateway_error,0.5208,0
txn_008287,cust_002012,1056.37,wallet,1340,2,1,0.5,2,False,network_error,0.55,0
txn_008288,cust_003233,276.27,netbanking,181,15,15,1.0,1,False,bank_decline,0.68,1
txn_008289,cust_002138,2139.83,wallet,939,25,16,0.64,2,False,authentication_failed,0.312,0
txn_008290,cust_001274,1679.73,card,653,18,15,0.8333,2,False,expired_card,0.32,0
txn_008291,cust_002005,894.53,netbanking,837,7,4,0.5714,1,False,gateway_error,0.6214,1
txn_008292,cust_000983,1059.35,card,255,22,22,1.0,3,False,insufficient_balance,0.46,0
txn_008293,cust_001478,3731.13,netbanking,788,5,3,0.6,3,False,insufficient_balance,0.34,1
txn_008294,cust_000611,2643.15,card,1332,3,2,0.6667,2,False,expired_card,0.27,1
txn_008295,cust_000393,3479.74,netbanking,20,15,10,0.6667,2,False,gateway_error,0.57,1
txn_008296,cust_001224,1117.27,wallet,353,13,9,0.6923,4,False,insufficient_balance,0.2877,1
txn_008297,cust_000922,993.95,card,789,26,22,0.8462,1,False,bank_decline,0.6338,1
txn_008298,cust_000692,1073.85,netbanking,786,29,17,0.5862,4,False,insufficient_balance,0.2559,0
txn_008299,cust_003023,884.4,upi,289,28,22,0.7857,4,False,network_error,0.4757,0
txn_008300,cust_002164,311.86,wallet,1324,26,21,0.8077,3,False,bank_decline,0.4623,0
txn_008301,cust_000055,1252.32,wallet,586,18,13,0.7222,4,False,insufficient_balance,0.2967,1
txn_008302,cust_002353,404.65,upi,766,20,17,0.85,1,False,insufficient_balance,0.575,0
txn_008303,cust_002898,1367.22,wallet,1377,6,3,0.5,1,False,gateway_error,0.6,1
txn_008304,cust_003051,267.12,wallet,670,29,20,0.6897,4,False,bank_decline,0.3469,1
txn_008305,cust_001675,1231.24,card,1094,27,21,0.7778,2,False,bank_decline,0.5333,0
txn_008306,cust_003313,782.45,netbanking,1327,0,0,0.0,3,True,insufficient_balance,0.11,0
txn_008307,cust_002685,2642.48,card,1433,25,18,0.72,1,False,gateway_error,0.666,1
txn_008308,cust_000685,1386.89,netbanking,125,2,2,1.0,1,False,bank_decline,0.68,1
txn_008309,cust_000733,2105.97,card,869,18,11,0.6111,4,False,gateway_error,0.3933,0
txn_008310,cust_001541,767.18,card,196,23,13,0.5652,2,False,authentication_failed,0.2896,0
txn_008311,cust_000495,6372.77,netbanking,1168,8,5,0.625,4,False,bank_decline,0.3275,0
txn_008312,cust_003133,1328.47,wallet,1060,29,25,0.8621,2,False,gateway_error,0.6286,1
txn_008313,cust_002169,235.36,wallet,91,21,15,0.7143,4,False,network_error,0.4543,0
txn_008314,cust_000050,1030.43,card,407,22,19,0.8636,4,False,authentication_failed,0.2191,0
txn_008315,cust_001031,169.37,wallet,933,13,11,0.8462,2,False,bank_decline,0.5538,1
txn_008316,cust_001012,1181.45,netbanking,598,29,27,0.931,1,False,expired_card,0.4293,1
txn_008317,cust_001726,1627.04,card,436,15,13,0.8667,4,False,bank_decline,0.4,0
txn_008318,cust_000429,1494.55,upi,586,27,18,0.6667,2,False,authentication_failed,0.32,1
txn_008319,cust_001249,1483.41,upi,296,5,4,0.8,2,False,expired_card,0.31,0
txn_008320,cust_000710,987.02,upi,353,17,12,0.7059,4,False,authentication_failed,0.1718,0
txn_008321,cust_001300,195.69,upi,1229,5,2,0.4,4,False,bank_decline,0.26,1
txn_008322,cust_001809,987.51,netbanking,430,5,4,0.8,4,False,bank_decline,0.38,1
txn_008323,cust_002053,666.99,upi,684,16,9,0.5625,1,False,expired_card,0.3188,0
txn_008324,cust_000044,4585.27,upi,1165,21,13,0.619,2,False,authentication_failed,0.3057,1
txn_008325,cust_003285,2121.55,card,38,20,14,0.7,2,False,expired_card,0.28,0
txn_008326,cust_002857,800.61,upi,626,17,13,0.7647,1,False,network_error,0.7094,1
txn_008327,cust_001161,6274.81,card,319,12,10,0.8333,2,False,bank_decline,0.55,1
txn_008328,cust_000136,1428.03,netbanking,248,17,14,0.8235,3,False,bank_decline,0.4671,0
txn_008329,cust_002831,1638.77,upi,1433,1,0,0.0,3,False,insufficient_balance,0.16,0
txn_008330,cust_000879,891.87,netbanking,557,26,19,0.7308,4,False,authentication_failed,0.1792,0
txn_008331,cust_002051,351.17,upi,883,25,18,0.72,1,False,network_error,0.696,0
txn_008332,cust_000518,1245.16,upi,1224,12,8,0.6667,4,False,insufficient_balance,0.28,1
txn_008333,cust_000521,1165.79,wallet,1367,11,8,0.7273,3,False,bank_decline,0.4382,0
txn_008334,cust_000535,464.06,wallet,699,27,21,0.7778,3,False,gateway_error,0.5233,0
txn_008335,cust_002368,924.34,upi,1388,24,13,0.5417,4,False,authentication_failed,0.1225,0
txn_008336,cust_000023,670.41,netbanking,1488,5,3,0.6,2,False,gateway_error,0.55,1
txn_008337,cust_000666,3425.66,wallet,11,2,2,1.0,2,False,bank_decline,0.6,0
txn_008338,cust_003051,1063.54,upi,749,9,9,1.0,1,False,gateway_error,0.75,1
txn_008339,cust_002439,10271.99,card,161,10,9,0.9,3,False,authentication_failed,0.31,1
txn_008340,cust_002300,904.23,netbanking,757,4,4,1.0,3,False,authentication_failed,0.34,0
txn_008341,cust_002113,429.8,card,953,21,15,0.7143,1,False,expired_card,0.3643,1
txn_008342,cust_002986,927.32,wallet,1229,28,25,0.8929,2,False,bank_decline,0.5679,1
txn_008343,cust_002359,775.68,netbanking,333,14,8,0.5714,2,False,bank_decline,0.4714,0
txn_008344,cust_000887,4454.51,wallet,515,28,16,0.5714,1,False,network_error,0.6514,1
txn_008345,cust_000863,613.48,netbanking,206,1,1,1.0,2,False,authentication_failed,0.42,0
txn_008346,cust_002438,375.08,card,1309,22,16,0.7273,1,False,bank_decline,0.5982,1
txn_008347,cust_001748,1529.85,netbanking,470,27,22,0.8148,1,False,insufficient_balance,0.5644,0
txn_008348,cust_000036,4347.42,netbanking,820,11,9,0.8182,2,False,expired_card,0.3155,0
txn_008349,cust_003304,1084.23,netbanking,288,27,21,0.7778,1,False,bank_decline,0.6133,0
txn_008350,cust_003070,1547.71,upi,612,8,7,0.875,2,False,bank_decline,0.5625,0
txn_008351,cust_002708,1649.41,upi,743,6,6,1.0,4,False,bank_decline,0.44,1
txn_008352,cust_001907,814.54,upi,134,22,20,0.9091,3,False,expired_card,0.2627,0
txn_008353,cust_002988,606.25,netbanking,1238,13,11,0.8462,1,False,expired_card,0.4038,1
txn_008354,cust_001565,250.83,card,984,13,10,0.7692,1,False,insufficient_balance,0.5508,1
txn_008355,cust_000879,209.6,netbanking,438,3,3,1.0,3,False,bank_decline,0.52,1
txn_008356,cust_001523,854.34,card,207,0,0,0.0,1,True,authentication_failed,0.15,0
txn_008357,cust_002701,760.32,upi,335,5,4,0.8,1,False,insufficient_balance,0.56,1
txn_008358,cust_001472,728.81,card,640,19,18,0.9474,4,False,gateway_error,0.4942,0
txn_008359,cust_001829,601.17,upi,823,24,17,0.7083,4,False,authentication_failed,0.1725,0
txn_008360,cust_001561,648.56,wallet,1086,17,14,0.8235,3,False,bank_decline,0.4671,0
txn_008361,cust_000803,392.77,wallet,844,13,11,0.8462,4,False,insufficient_balance,0.3338,0
txn_008362,cust_000311,296.33,netbanking,683,22,16,0.7273,1,False,network_error,0.6982,1
txn_008363,cust_001105,662.48,netbanking,1474,17,16,0.9412,2,False,insufficient_balance,0.5224,0
txn_008364,cust_000025,2013.83,netbanking,437,5,3,0.6,1,False,bank_decline,0.56,0
txn_008365,cust_000542,1432.07,netbanking,369,4,3,0.75,1,False,authentication_failed,0.425,1
txn_008366,cust_002354,1200.03,netbanking,1149,5,4,0.8,3,False,authentication_failed,0.28,1
txn_008367,cust_000326,1036.84,wallet,57,2,2,1.0,1,False,network_error,0.78,0
txn_008368,cust_002722,1357.01,wallet,364,24,20,0.8333,1,False,insufficient_balance,0.57,1
txn_008369,cust_000846,900.0,upi,702,0,0,0.0,3,True,insufficient_balance,0.11,0
txn_008370,cust_000982,2603.23,wallet,1065,7,5,0.7143,2,False,bank_decline,0.5143,1
txn_008371,cust_001111,335.08,netbanking,339,20,16,0.8,2,False,expired_card,0.31,0
txn_008372,cust_000793,514.85,wallet,161,24,17,0.7083,3,False,insufficient_balance,0.3725,1
txn_008373,cust_003308,1700.87,upi,1267,2,2,1.0,2,False,expired_card,0.37,0
txn_008374,cust_001948,323.96,netbanking,831,23,21,0.913,4,False,gateway_error,0.4839,0
txn_008375,cust_002542,860.94,wallet,1376,28,21,0.75,1,False,authentication_failed,0.425,1
txn_008376,cust_002353,1851.82,card,29,5,4,0.8,2,False,authentication_failed,0.36,0
txn_008377,cust_001094,833.69,upi,1389,19,16,0.8421,2,False,authentication_failed,0.3726,0
txn_008378,cust_001673,1596.16,wallet,1371,24,19,0.7917,3,False,bank_decline,0.4575,0
txn_008379,cust_000950,3883.27,netbanking,401,17,13,0.7647,2,False,network_error,0.6294,0
txn_008380,cust_001007,2320.64,wallet,832,9,8,0.8889,4,False,expired_card,0.1767,0
txn_008381,cust_002225,435.48,wallet,859,29,25,0.8621,4,False,gateway_error,0.4686,1
txn_008382,cust_000803,960.64,upi,676,4,4,1.0,1,False,bank_decline,0.68,1
txn_008383,cust_001131,1210.18,netbanking,140,8,6,0.75,3,False,authentication_failed,0.265,0
txn_008384,cust_003159,954.06,wallet,62,27,22,0.8148,3,False,gateway_error,0.5344,1
txn_008385,cust_000290,392.32,card,365,5,4,0.8,1,False,network_error,0.72,1
txn_008386,cust_001765,1844.2,upi,358,4,4,1.0,4,False,bank_decline,0.44,0
txn_008387,cust_001078,353.82,wallet,1483,11,10,0.9091,2,False,bank_decline,0.5727,1
txn_008388,cust_001266,2178.45,wallet,898,28,18,0.6429,3,False,network_error,0.5129,1
txn_008389,cust_001678,4390.57,wallet,854,9,5,0.5556,1,False,expired_card,0.3167,0
txn_008390,cust_000866,1117.2,card,303,19,16,0.8421,3,False,bank_decline,0.4726,1
txn_008391,cust_000602,979.24,upi,1299,18,15,0.8333,4,False,authentication_failed,0.21,1
txn_008392,cust_001549,5437.43,card,38,28,16,0.5714,3,False,expired_card,0.1614,0
txn_008393,cust_001639,2261.62,upi,229,19,10,0.5263,1,False,insufficient_balance,0.4779,0
txn_008394,cust_001298,2221.94,card,1464,28,26,0.9286,2,False,expired_card,0.3486,1
txn_008395,cust_003063,799.22,card,388,1,1,1.0,1,False,bank_decline,0.68,1
txn_008396,cust_002542,1256.5,wallet,434,3,2,0.6667,1,False,network_error,0.68,1
txn_008397,cust_003215,1752.73,upi,1460,27,22,0.8148,4,False,network_error,0.4844,0
txn_008398,cust_001679,2136.36,wallet,198,28,19,0.6786,1,False,network_error,0.6836,1
txn_008399,cust_000815,414.49,wallet,820,5,3,0.6,4,False,authentication_failed,0.14,1
txn_008400,cust_001710,1068.75,upi,674,1,1,1.0,3,False,bank_decline,0.52,0
txn_008401,cust_000505,656.59,wallet,1405,10,10,1.0,3,False,gateway_error,0.59,1
txn_008402,cust_003149,895.03,card,994,4,2,0.5,3,False,expired_card,0.14,0
txn_008403,cust_000694,1461.82,card,514,23,15,0.6522,1,False,bank_decline,0.5757,1
txn_008404,cust_001391,5476.61,netbanking,343,28,16,0.5714,4,False,gateway_error,0.3814,0
txn_008405,cust_002470,687.38,wallet,1398,0,0,0.0,3,True,bank_decline,0.17,0
txn_008406,cust_002771,746.84,upi,406,15,11,0.7333,1,False,insufficient_balance,0.54,1
txn_008407,cust_001238,1557.44,wallet,436,0,0,0.0,4,True,gateway_error,0.16,0
txn_008408,cust_000882,1468.18,netbanking,32,23,18,0.7826,1,False,gateway_error,0.6848,1
txn_008409,cust_002984,3117.14,upi,631,25,18,0.72,4,False,authentication_failed,0.176,1
txn_008410,cust_002344,807.15,netbanking,113,21,14,0.6667,1,False,network_error,0.68,0
txn_008411,cust_001640,709.57,card,1147,14,12,0.8571,4,False,network_error,0.4971,1
txn_008412,cust_002068,808.83,netbanking,1426,21,18,0.8571,4,False,bank_decline,0.3971,1
txn_008413,cust_003048,852.33,card,1037,7,5,0.7143,3,False,bank_decline,0.4343,0
txn_008414,cust_000799,575.31,upi,527,25,14,0.56,4,False,bank_decline,0.308,0
txn_008415,cust_001981,368.24,upi,628,17,15,0.8824,4,False,bank_decline,0.4047,1
txn_008416,cust_000271,2620.77,netbanking,1039,19,16,0.8421,4,False,network_error,0.4926,0
txn_008417,cust_002672,685.4,wallet,1024,1,0,0.0,2,False,expired_card,0.07,0
txn_008418,cust_003188,474.52,wallet,1314,13,9,0.6923,4,False,bank_decline,0.3477,1
