transaction_id,customer_id,amount,payment_method,customer_age_days,previous_transactions,previous_successes,historical_success_rate,attempt_number,is_first_purchase,failure_reason,recovery_probability,recovered,preferred_action,final_action,policy_allowed,policy_reasons,rejected,policy
txn_000612,cust_003180,793.9,upi,283,12,11,0.9167,3,False,bank_decline,0.37334,1,retry,reminder,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_004289,cust_000139,203.89,upi,1319,12,11,0.9167,4,False,authentication_failed,0.39334,0,payment_link,reminder,True,[],"[{'action': 'payment_link', 'reasons': ['payment_link_restricted']}]",Strict
txn_008571,cust_002578,3546.44,wallet,889,12,11,0.9167,4,False,network_error,0.29334000000000005,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_009713,cust_002196,3232.18,upi,1383,24,21,0.875,4,False,insufficient_balance,0.41500000000000004,0,reminder,reminder,True,[],[],Strict
txn_001544,cust_000147,295.02,card,681,21,16,0.7619,1,False,bank_decline,0.53238,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['failure_reason_not_safe_for_retry']}]",Strict
txn_009536,cust_001818,3199.6,upi,68,4,2,0.5,3,False,network_error,0.29000000000000004,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_003854,cust_002648,5469.63,wallet,1300,4,3,0.75,1,False,insufficient_balance,0.63,1,reminder,reminder,True,[],[],Strict
txn_000555,cust_003289,989.61,upi,1426,7,6,0.8571,2,False,bank_decline,0.47142,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_006366,cust_001323,1118.64,netbanking,58,24,19,0.7917,4,False,network_error,0.26834,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_000512,cust_002015,1616.63,card,1196,21,14,0.6667,3,False,gateway_error,0.32333999999999996,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}, {'action': 'reminder', 'reasons': ['reminder_not_allowed_for_temporary_failure']}]",Strict
txn_003207,cust_000486,265.66,netbanking,588,10,7,0.7,3,False,gateway_error,0.32999999999999996,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_008085,cust_001097,1666.47,card,689,3,2,0.6667,3,False,network_error,0.32333999999999996,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_000968,cust_000289,926.43,card,1044,8,6,0.75,2,False,gateway_error,0.42,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_006044,cust_001527,275.86,netbanking,170,10,8,0.8,2,False,gateway_error,0.43,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_006880,cust_002941,207.41,wallet,1015,15,11,0.7333,4,False,bank_decline,0.2866599999999999,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_006776,cust_001706,1227.99,card,1004,23,16,0.6957,4,False,network_error,0.24913999999999997,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_003296,cust_003299,155.74,wallet,62,9,7,0.7778,3,False,network_error,0.34556,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_008702,cust_000562,982.6,wallet,1040,24,17,0.7083,3,False,bank_decline,0.36166,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_003430,cust_001901,1358.6,wallet,43,25,18,0.72,2,False,insufficient_balance,0.5439999999999999,0,reminder,reminder,True,[],[],Strict
txn_008871,cust_000449,2332.03,upi,362,3,1,0.3333,1,False,bank_decline,0.44666,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['failure_reason_not_safe_for_retry']}]",Strict
txn_006963,cust_002980,1769.8,wallet,1312,22,19,0.8636,3,False,insufficient_balance,0.49271999999999994,1,reminder,reminder,True,[],[],Strict
txn_002089,cust_002845,2525.45,card,1121,2,2,1.0,4,False,gateway_error,0.31000000000000005,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_008500,cust_001115,1982.14,wallet,731,25,15,0.6,4,False,bank_decline,0.26,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_006163,cust_000543,1294.52,wallet,1120,17,13,0.7647,1,False,expired_card,0.80294,1,payment_link,payment_link,True,[],[],Strict
txn_003211,cust_001337,383.45,netbanking,1499,14,8,0.5714,4,False,authentication_failed,0.32428,0,payment_link,reminder,True,[],"[{'action': 'payment_link', 'reasons': ['payment_link_restricted']}]",Strict
txn_009201,cust_000681,1042.4,wallet,1272,3,2,0.6667,4,False,bank_decline,0.2733399999999999,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_006606,cust_000426,1667.42,upi,967,20,15,0.75,3,False,authentication_failed,0.43999999999999995,0,reminder,reminder,True,[],[],Strict
txn_001110,cust_003274,330.0,upi,1318,0,0,0.0,3,True,authentication_failed,0.23999999999999994,1,reminder,reminder,True,[],[],Strict
txn_005729,cust_001735,1966.37,upi,35,24,23,0.9583,1,False,gateway_error,0.79166,1,retry,retry,True,[],[],Strict
txn_007830,cust_002727,995.14,netbanking,468,11,9,0.8182,1,False,insufficient_balance,0.64364,1,payment_link,reminder,True,[],"[{'action': 'payment_link', 'reasons': ['payment_link_restricted']}]",Strict
txn_001039,cust_001223,3604.7,card,543,9,9,1.0,1,False,bank_decline,0.58,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['failure_reason_not_safe_for_retry']}]",Strict
txn_001195,cust_001946,574.64,wallet,401,5,3,0.6,4,False,insufficient_balance,0.36,0,payment_link,reminder,True,[],"[{'action': 'payment_link', 'reasons': ['payment_link_restricted']}]",Strict
txn_004475,cust_001017,1253.9,netbanking,1337,4,2,0.5,4,False,gateway_error,0.21000000000000002,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_009875,cust_001490,1468.32,wallet,1133,23,17,0.7391,2,False,bank_decline,0.44781999999999994,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_002123,cust_003142,1577.91,upi,639,23,18,0.7826,1,False,network_error,0.8065199999999999,0,retry,retry,True,[],[],Strict
txn_004983,cust_001378,1162.86,card,41,24,16,0.6667,1,False,network_error,0.7833399999999999,1,retry,retry,True,[],[],Strict
txn_008974,cust_001984,172.02,netbanking,421,27,22,0.8148,3,False,expired_card,0.6529599999999999,1,payment_link,payment_link,True,[],[],Strict
txn_005701,cust_002221,154.39,card,207,17,13,0.7647,2,False,network_error,0.42294000000000004,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}, {'action': 'reminder', 'reasons': ['reminder_not_allowed_for_temporary_failure']}]",Strict
txn_000935,cust_001969,903.25,wallet,499,28,21,0.75,4,False,bank_decline,0.29000000000000004,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_006102,cust_002701,471.99,netbanking,612,5,3,0.6,1,False,authentication_failed,0.57,0,payment_link,reminder,True,[],"[{'action': 'payment_link', 'reasons': ['payment_link_restricted']}]",Strict
txn_004690,cust_000453,1299.48,wallet,519,21,15,0.7143,3,False,bank_decline,0.36285999999999996,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_000395,cust_001589,2904.98,netbanking,1017,3,2,0.6667,3,False,authentication_failed,0.42333999999999994,0,payment_link,reminder,True,[],"[{'action': 'payment_link', 'reasons': ['payment_link_restricted']}]",Strict
txn_004686,cust_002902,1506.31,upi,1316,27,24,0.8889,1,False,bank_decline,0.5577799999999999,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['failure_reason_not_safe_for_retry']}]",Strict
txn_008777,cust_002704,918.44,card,56,8,6,0.75,3,False,authentication_failed,0.43999999999999995,1,payment_link,reminder,True,[],"[{'action': 'payment_link', 'reasons': ['payment_link_restricted']}]",Strict
txn_009166,cust_001285,941.7,upi,66,19,12,0.6316,3,False,insufficient_balance,0.44631999999999994,0,reminder,reminder,True,[],[],Strict
txn_005981,cust_001033,310.43,wallet,1406,26,16,0.6154,2,False,gateway_error,0.39308,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_009943,cust_000001,1544.31,wallet,17,27,18,0.6667,4,False,insufficient_balance,0.37334,1,reminder,reminder,True,[],[],Strict
txn_002192,cust_000744,1155.4,card,208,28,25,0.8929,4,False,expired_card,0.58858,1,payment_link,payment_link,True,[],[],Strict
txn_001298,cust_001143,402.19,upi,790,19,11,0.5789,1,False,network_error,0.7657799999999999,1,retry,retry,True,[],[],Strict
txn_005045,cust_001861,1070.75,netbanking,879,6,4,0.6667,3,False,authentication_failed,0.42333999999999994,0,payment_link,reminder,True,[],"[{'action': 'payment_link', 'reasons': ['payment_link_restricted']}]",Strict
txn_001163,cust_000946,821.54,upi,1464,14,11,0.7857,3,False,network_error,0.34714,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_004255,cust_000275,876.83,card,1216,12,10,0.8333,2,False,authentication_failed,0.53666,1,payment_link,reminder,True,[],"[{'action': 'payment_link', 'reasons': ['payment_link_restricted']}]",Strict
txn_006373,cust_000667,1583.22,upi,1258,0,0,0.0,1,True,insufficient_balance,0.3,0,retry,retry,True,[],[],Strict
txn_001528,cust_001063,3019.86,netbanking,35,16,11,0.6875,3,False,gateway_error,0.3275,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}, {'action': 'reminder', 'reasons': ['reminder_not_allowed_for_temporary_failure']}]",Strict
txn_004343,cust_000430,1690.81,card,836,21,16,0.7619,1,False,network_error,0.80238,1,retry,retry,True,[],[],Strict
txn_002031,cust_002456,1514.59,netbanking,309,11,10,0.9091,4,False,insufficient_balance,0.4218200000000001,0,reminder,reminder,True,[],[],Strict
txn_003061,cust_000282,5473.15,netbanking,1275,6,4,0.6667,3,False,authentication_failed,0.42333999999999994,0,payment_link,reminder,True,[],"[{'action': 'payment_link', 'reasons': ['payment_link_restricted']}]",Strict
txn_000059,cust_001203,2440.26,netbanking,657,22,15,0.6818,2,False,network_error,0.40635999999999994,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_002406,cust_001856,351.17,upi,1218,20,18,0.9,3,False,insufficient_balance,0.4999999999999999,1,reminder,reminder,True,[],[],Strict
txn_005007,cust_001344,1037.9,netbanking,805,9,6,0.6667,2,False,network_error,0.4033399999999999,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_006158,cust_002444,575.69,netbanking,1162,23,15,0.6522,1,False,bank_decline,0.51044,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['failure_reason_not_safe_for_retry']}]",Strict
txn_007376,cust_001744,1856.1,wallet,1038,9,5,0.5556,3,False,bank_decline,0.33111999999999997,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_004507,cust_002790,1898.92,netbanking,572,27,18,0.6667,1,False,gateway_error,0.7333399999999999,1,retry,retry,True,[],[],Strict
txn_005215,cust_001020,1056.16,netbanking,618,9,8,0.8889,1,False,insufficient_balance,0.65778,1,reminder,reminder,True,[],[],Strict
txn_006030,cust_003314,969.28,upi,1099,11,9,0.8182,1,False,authentication_failed,0.61364,0,payment_link,reminder,True,[],"[{'action': 'payment_link', 'reasons': ['payment_link_restricted']}]",Strict
txn_001781,cust_002626,2247.25,wallet,1263,19,15,0.7895,1,False,gateway_error,0.7579,1,retry,retry,True,[],[],Strict
txn_005448,cust_002300,3153.66,card,537,15,13,0.8667,1,False,network_error,0.82334,1,retry,retry,True,[],[],Strict
txn_004607,cust_000345,373.29,card,910,12,7,0.5833,2,False,expired_card,0.68666,1,payment_link,payment_link,True,[],[],Strict
txn_006915,cust_002617,1026.35,upi,662,24,22,0.9167,2,False,expired_card,0.75334,1,payment_link,payment_link,True,[],[],Strict
txn_000677,cust_000164,4246.51,card,873,16,11,0.6875,1,False,network_error,0.7875,1,retry,retry,True,[],[],Strict
txn_003583,cust_002975,880.63,netbanking,59,0,0,0.0,1,True,insufficient_balance,0.43,1,reminder,reminder,True,[],[],Strict
txn_003654,cust_001804,1985.64,card,838,0,0,0.0,3,True,insufficient_balance,0.26999999999999996,1,reminder,reminder,True,[],[],Strict
txn_007921,cust_002759,588.82,upi,327,17,12,0.7059,2,False,bank_decline,0.44117999999999996,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_009500,cust_000261,523.45,upi,226,21,17,0.8095,4,False,network_error,0.27190000000000003,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_002733,cust_001306,388.7,upi,323,7,2,0.2857,4,False,network_error,0.16714,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}, {'action': 'reminder', 'reasons': ['reminder_not_allowed_for_temporary_failure']}]",Strict
txn_004788,cust_000205,618.25,card,195,4,4,1.0,4,False,network_error,0.31000000000000005,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_002755,cust_002162,1758.78,card,292,1,0,0.0,3,False,gateway_error,0.18999999999999997,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_002338,cust_002097,910.68,netbanking,91,9,7,0.7778,1,False,bank_decline,0.53556,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['failure_reason_not_safe_for_retry']}]",Strict
txn_003644,cust_002469,1336.87,netbanking,1121,26,19,0.7308,1,False,bank_decline,0.52616,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['failure_reason_not_safe_for_retry']}]",Strict
txn_007738,cust_000367,1673.59,wallet,398,4,4,1.0,2,False,bank_decline,0.49999999999999994,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_005517,cust_002748,731.72,wallet,728,17,14,0.8235,4,False,bank_decline,0.30469999999999997,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_005247,cust_002679,638.25,wallet,172,19,14,0.7368,2,False,bank_decline,0.4473599999999999,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_000867,cust_002928,624.47,netbanking,664,8,6,0.75,2,False,authentication_failed,0.52,1,payment_link,reminder,True,[],"[{'action': 'payment_link', 'reasons': ['payment_link_restricted']}]",Strict
txn_004448,cust_000375,2326.67,card,401,25,22,0.88,4,False,gateway_error,0.28600000000000003,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}, {'action': 'reminder', 'reasons': ['reminder_not_allowed_for_temporary_failure']}]",Strict
txn_005072,cust_002932,943.95,upi,1175,22,15,0.6818,4,False,network_error,0.24635999999999997,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_004882,cust_000077,1110.35,wallet,1343,18,11,0.6111,1,False,network_error,0.7722199999999999,1,retry,retry,True,[],[],Strict
txn_009511,cust_001419,763.52,netbanking,1099,20,16,0.8,4,False,expired_card,0.5700000000000001,1,payment_link,payment_link,True,[],[],Strict
txn_003003,cust_002141,951.09,card,1165,20,18,0.9,2,False,bank_decline,0.4799999999999999,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_002226,cust_002332,305.48,upi,719,3,3,1.0,2,False,insufficient_balance,0.6,1,reminder,reminder,True,[],[],Strict
txn_009057,cust_002639,1462.88,card,1320,17,9,0.5294,4,False,gateway_error,0.21588000000000002,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_004827,cust_002265,467.72,netbanking,386,24,17,0.7083,2,False,gateway_error,0.41165999999999997,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_007622,cust_001962,1579.18,card,972,19,15,0.7895,1,False,bank_decline,0.5378999999999999,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['failure_reason_not_safe_for_retry']}]",Strict
txn_009690,cust_001479,2135.67,card,282,1,1,1.0,1,False,gateway_error,0.8,1,retry,retry,True,[],[],Strict
txn_005501,cust_000908,835.6,netbanking,135,23,17,0.7391,4,False,network_error,0.25782,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_009701,cust_002904,881.5,wallet,756,0,0,0.0,3,True,insufficient_balance,0.26999999999999996,0,reminder,reminder,True,[],[],Strict
txn_008479,cust_002371,2468.5,wallet,13,15,9,0.6,4,False,bank_decline,0.26,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_005503,cust_002360,743.47,upi,516,10,8,0.8,2,False,bank_decline,0.46,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_001211,cust_002470,710.58,wallet,725,1,0,0.0,2,False,bank_decline,0.26999999999999996,0,reminder,reminder,True,[],[],Strict
txn_009084,cust_002111,1005.37,card,356,26,18,0.6923,1,False,bank_decline,0.5184599999999999,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['failure_reason_not_safe_for_retry']}]",Strict
txn_002289,cust_000921,3218.69,wallet,791,4,4,1.0,1,False,insufficient_balance,0.6799999999999999,1,reminder,reminder,True,[],[],Strict
txn_002184,cust_002839,1399.27,card,1199,23,16,0.6957,3,False,expired_card,0.6291399999999999,1,payment_link,payment_link,True,[],[],Strict
txn_002863,cust_001321,1068.13,wallet,403,9,7,0.7778,4,False,expired_card,0.5655600000000001,0,payment_link,payment_link,True,[],[],Strict
txn_006862,cust_001816,418.64,upi,29,10,7,0.7,3,False,gateway_error,0.32999999999999996,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_002363,cust_002748,449.2,upi,491,9,5,0.5556,1,False,insufficient_balance,0.59112,1,reminder,reminder,True,[],[],Strict
txn_008464,cust_003022,942.18,card,837,11,5,0.4545,3,False,bank_decline,0.31090000000000007,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_006333,cust_001014,1704.89,upi,523,27,20,0.7407,3,False,authentication_failed,0.43814,1,reminder,reminder,True,[],[],Strict
txn_004065,cust_002079,790.01,card,479,26,19,0.7308,3,False,gateway_error,0.33616,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}, {'action': 'reminder', 'reasons': ['reminder_not_allowed_for_temporary_failure']}]",Strict
txn_009547,cust_001629,458.02,upi,189,15,10,0.6667,4,False,gateway_error,0.24333999999999995,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}, {'action': 'reminder', 'reasons': ['reminder_not_allowed_for_temporary_failure']}]",Strict
txn_000618,cust_002041,183.18,card,1196,4,4,1.0,1,False,insufficient_balance,0.6799999999999999,1,reminder,reminder,True,[],[],Strict
txn_003282,cust_002763,2545.8,wallet,1344,8,6,0.75,2,False,network_error,0.42,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_005227,cust_001173,3161.58,card,783,20,15,0.75,3,False,network_error,0.33999999999999997,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_003398,cust_001791,7421.29,card,1146,9,6,0.6667,3,False,expired_card,0.6233399999999999,0,payment_link,payment_link,True,[],[],Strict
txn_003066,cust_001012,1018.04,netbanking,814,19,16,0.8421,3,False,bank_decline,0.35841999999999996,0,retry,reminder,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_000767,cust_001710,848.04,card,476,20,15,0.75,4,False,insufficient_balance,0.39,1,payment_link,reminder,True,[],"[{'action': 'payment_link', 'reasons': ['payment_link_restricted']}, {'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_007079,cust_003000,3763.43,card,1180,6,0,0.0,1,False,authentication_failed,0.44999999999999996,1,payment_link,reminder,True,[],"[{'action': 'payment_link', 'reasons': ['payment_link_restricted']}]",Strict
txn_005280,cust_000942,1561.66,upi,1333,8,4,0.5,2,False,expired_card,0.67,0,payment_link,payment_link,True,[],[],Strict
txn_004150,cust_002095,1128.68,card,736,20,12,0.6,1,False,expired_card,0.77,1,payment_link,payment_link,True,[],[],Strict
txn_001145,cust_002447,383.77,netbanking,243,9,5,0.5556,3,False,gateway_error,0.30111999999999994,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_004249,cust_003245,2127.63,netbanking,318,2,2,1.0,3,False,bank_decline,0.41999999999999993,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_004111,cust_000402,3249.8,upi,1012,17,15,0.8824,4,False,network_error,0.28648000000000007,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_000463,cust_001106,122.53,upi,1118,2,1,0.5,1,False,authentication_failed,0.55,0,reminder,reminder,True,[],[],Strict
txn_002933,cust_001982,1862.52,card,273,28,19,0.6786,1,False,network_error,0.78572,1,retry,retry,True,[],[],Strict
txn_004624,cust_000328,712.87,netbanking,667,24,21,0.875,4,False,bank_decline,0.31499999999999995,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_003814,cust_002374,575.68,wallet,1322,16,13,0.8125,3,False,bank_decline,0.35250000000000004,0,retry,reminder,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_006309,cust_000238,795.73,netbanking,806,23,14,0.6087,2,False,gateway_error,0.39174,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_004342,cust_000112,967.95,wallet,1192,9,6,0.6667,1,False,bank_decline,0.5133399999999999,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['failure_reason_not_safe_for_retry']}]",Strict
txn_005301,cust_001712,456.43,wallet,356,1,1,1.0,4,False,gateway_error,0.31000000000000005,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_006805,cust_001349,357.76,wallet,520,12,9,0.75,3,False,insufficient_balance,0.47,1,reminder,reminder,True,[],[],Strict
txn_003283,cust_000900,2734.24,wallet,175,15,13,0.8667,4,False,expired_card,0.58334,0,payment_link,payment_link,True,[],[],Strict
txn_002575,cust_003063,787.97,card,1403,23,20,0.8696,2,False,bank_decline,0.47391999999999995,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_007962,cust_001350,1119.62,card,1141,14,10,0.7143,2,False,insufficient_balance,0.54286,1,reminder,reminder,True,[],[],Strict
txn_007880,cust_001654,1380.39,card,1074,3,3,1.0,3,False,insufficient_balance,0.5199999999999999,0,reminder,reminder,True,[],[],Strict
txn_000829,cust_001955,2549.43,card,975,15,12,0.8,3,False,expired_card,0.65,1,payment_link,payment_link,True,[],[],Strict
txn_006487,cust_001063,770.81,netbanking,1420,3,3,1.0,2,False,bank_decline,0.49999999999999994,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_007600,cust_000598,252.0,wallet,484,20,16,0.8,3,False,bank_decline,0.35,0,retry,reminder,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_002541,cust_002895,3139.56,card,1112,10,6,0.6,2,False,gateway_error,0.38999999999999996,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_005747,cust_000823,1690.62,upi,273,20,16,0.8,3,False,gateway_error,0.35,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}, {'action': 'reminder', 'reasons': ['reminder_not_allowed_for_temporary_failure']}]",Strict
txn_008527,cust_001251,903.01,card,879,15,13,0.8667,1,False,gateway_error,0.7733399999999999,1,retry,retry,True,[],[],Strict
txn_009567,cust_000225,1365.76,upi,650,4,3,0.75,2,False,gateway_error,0.42,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_003743,cust_001197,619.22,card,1281,12,11,0.9167,1,False,expired_card,0.83334,1,payment_link,payment_link,True,[],[],Strict
txn_007499,cust_000286,698.88,netbanking,907,10,8,0.8,2,False,gateway_error,0.43,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_003525,cust_002258,706.83,netbanking,837,17,13,0.7647,2,False,network_error,0.42294000000000004,1,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded']}]",Strict
txn_000021,cust_000505,657.34,upi,1387,29,23,0.7931,3,False,authentication_failed,0.44862,0,payment_link,reminder,True,[],"[{'action': 'payment_link', 'reasons': ['payment_link_restricted']}]",Strict
txn_001916,cust_002126,1228.59,wallet,1320,0,0,0.0,4,True,bank_decline,0.09000000000000001,0,retry,payment_link,True,[],"[{'action': 'retry', 'reasons': ['strict_retry_limit_exceeded', 'failure_reason_not_safe_for_retry']}]",Strict
txn_006572,cust_002975,1032.59,upi,1485,17,10,0.5882,3,False,insufficient_balance,0.4376399999999999,1,reminder,reminder,True,[],[],Strict
txn_009019,cust_003116,2162.08,upi,1388,21,16,0.7619,2,False,authentication_failed,0.5223800000000001,1,payment_link,reminder,True,[],"[{'action': 'payment_link', 'reasons': ['payment_link_restricted']}]",Strict
