transaction_id,amount,failure_reason,ml_action,utility_action,preferred_action,final_action,ml_probability,utility_probability,ml_true_probability,utility_true_probability,final_true_probability,ml_recovered,utility_recovered,final_recovered,ml_to_utility_changed,utility_to_policy_changed,ml_to_final_changed,utility_impact,policy_impact,policy_reasons
txn_000592,875.13,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.6233227965161577,0.6233227965161577,0.58522,0.58522,0.58522,0,0,0,False,False,False,no_change,no_change,[]
txn_001407,1654.44,insufficient_balance,reminder,reminder,reminder,reminder,0.588221721148277,0.588221721148277,0.55,0.55,0.55,0,0,0,False,False,False,no_change,no_change,[]
txn_000222,355.01,bank_decline,retry,retry,retry,retry,0.6478132031430596,0.6478132031430596,0.6,0.6,0.6,1,1,1,False,False,False,no_change,no_change,[]
txn_005618,792.86,bank_decline,retry,retry,retry,retry,0.6958328409709921,0.6958328409709921,0.64428,0.64428,0.64428,1,1,1,False,False,False,no_change,no_change,[]
txn_006249,1234.34,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.5558433278938039,0.5558433278938039,0.49294000000000004,0.49294000000000004,0.49294000000000004,0,0,0,False,False,False,no_change,no_change,[]
txn_004419,2179.33,gateway_error,retry,retry,retry,retry,0.6750730149926143,0.6750730149926143,0.7333399999999999,0.7333399999999999,0.7333399999999999,1,1,1,False,False,False,no_change,no_change,[]
txn_000859,639.24,bank_decline,retry,retry,retry,payment_link,0.48776510693682423,0.48776510693682423,0.41647999999999996,0.41647999999999996,0.31648,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_001784,311.69,bank_decline,retry,retry,retry,retry,0.6853738773396023,0.6853738773396023,0.632,0.632,0.632,0,0,0,False,False,False,no_change,no_change,[]
txn_007260,1139.31,bank_decline,retry,retry,retry,retry,0.566890674679676,0.566890674679676,0.51428,0.51428,0.51428,1,1,1,False,False,False,no_change,no_change,[]
txn_006857,2043.74,insufficient_balance,reminder,reminder,reminder,reminder,0.4502578215199036,0.4502578215199036,0.38286,0.38286,0.38286,0,0,0,False,False,False,no_change,no_change,[]
txn_001955,2162.39,bank_decline,retry,retry,retry,retry,0.6008194924476012,0.6008194924476012,0.52174,0.52174,0.52174,1,1,1,False,False,False,no_change,no_change,[]
txn_001747,1546.74,bank_decline,retry,retry,retry,payment_link,0.5243973334858977,0.5243973334858977,0.45075999999999994,0.45075999999999994,0.35075999999999996,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_003133,212.86,gateway_error,retry,retry,retry,payment_link,0.5082091834685907,0.5082091834685907,0.52,0.52,0.27,1,1,0,False,True,True,no_change,policy_hurt,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_008037,1530.38,gateway_error,retry,retry,retry,retry,0.6307170558123824,0.6307170558123824,0.64728,0.64728,0.64728,1,1,1,False,False,False,no_change,no_change,[]
txn_008851,1220.58,bank_decline,retry,retry,retry,payment_link,0.4934568228468981,0.4934568228468981,0.41778000000000004,0.41778000000000004,0.31777999999999995,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_000995,438.7,authentication_failed,reminder,reminder,reminder,reminder,0.556991931706937,0.556991931706937,0.49,0.49,0.49,0,0,0,False,False,False,no_change,no_change,[]
txn_006109,1083.44,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.36453982459033407,0.36453982459033407,0.45,0.45,0.45,0,0,0,False,False,False,no_change,no_change,[]
txn_000731,1060.47,expired_card,payment_link,payment_link,payment_link,payment_link,0.7202392656870494,0.7202392656870494,0.8147,0.8147,0.8147,1,1,1,False,False,False,no_change,no_change,[]
txn_006975,492.58,bank_decline,retry,retry,retry,retry,0.5451175946960114,0.5451175946960114,0.53076,0.53076,0.53076,1,1,1,False,False,False,no_change,no_change,[]
txn_006274,689.56,insufficient_balance,reminder,reminder,reminder,reminder,0.5967809438439445,0.5967809438439445,0.56154,0.56154,0.56154,1,1,1,False,False,False,no_change,no_change,[]
txn_006752,3758.27,network_error,retry,retry,retry,payment_link,0.6206910576757085,0.6206910576757085,0.62044,0.62044,0.32043999999999995,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_003510,515.52,bank_decline,retry,retry,retry,payment_link,0.43595729808611416,0.43595729808611416,0.4,0.4,0.30000000000000004,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_003534,1600.18,insufficient_balance,reminder,reminder,reminder,reminder,0.6714805340603581,0.6714805340603581,0.63,0.63,0.63,1,1,1,False,False,False,no_change,no_change,[]
txn_002514,3072.17,network_error,retry,retry,retry,payment_link,0.5522830829221358,0.5522830829221358,0.52666,0.52666,0.22666000000000003,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_005437,802.59,insufficient_balance,payment_link,payment_link,payment_link,reminder,0.6026852146805982,0.6026852146805982,0.55,0.55,0.63,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'payment_link', 'reasons': ['payment_link_not_preferred_for_insufficient_balance']}]"
txn_003626,1169.59,expired_card,payment_link,payment_link,payment_link,payment_link,0.7092837350692953,0.7092837350692953,0.7591,0.7591,0.7591,1,1,1,False,False,False,no_change,no_change,[]
txn_000466,199.83,insufficient_balance,reminder,reminder,reminder,reminder,0.6362013819044312,0.6362013819044312,0.5647000000000001,0.5647000000000001,0.5647000000000001,1,1,1,False,False,False,no_change,no_change,[]
txn_006756,683.74,gateway_error,retry,retry,retry,payment_link,0.5018726246688116,0.5018726246688116,0.52,0.52,0.27,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_006760,1157.6,bank_decline,retry,retry,retry,payment_link,0.47015775046549435,0.47015775046549435,0.39,0.39,0.29000000000000004,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_007992,2344.53,bank_decline,retry,retry,retry,payment_link,0.485711718688212,0.485711718688212,0.38481999999999994,0.38481999999999994,0.28481999999999996,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_000158,860.84,insufficient_balance,reminder,reminder,reminder,reminder,0.6084083677073062,0.6084083677073062,0.5579,0.5579,0.5579,1,1,1,False,False,False,no_change,no_change,[]
txn_003961,439.59,bank_decline,retry,retry,retry,payment_link,0.5380995635483479,0.5380995635483479,0.43999999999999995,0.43999999999999995,0.33999999999999997,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_008833,1530.62,network_error,retry,retry,retry,retry,0.7326531026572567,0.7326531026572567,0.738,0.738,0.738,0,0,0,False,False,False,no_change,no_change,[]
txn_005471,1007.05,bank_decline,retry,reminder,reminder,reminder,0.19142659165587428,0.1902586008236239,0.26999999999999996,0.13999999999999996,0.13999999999999996,0,0,0,True,False,True,same_outcome,no_change,[]
txn_000186,788.87,insufficient_balance,reminder,reminder,reminder,reminder,0.6339446881905286,0.6339446881905286,0.6,0.6,0.6,1,1,1,False,False,False,no_change,no_change,[]
txn_001003,576.17,bank_decline,retry,retry,retry,reminder,0.5398729168640579,0.5398729168640579,0.45846,0.45846,0.32846,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_009509,1285.92,bank_decline,retry,retry,retry,retry,0.646692840572067,0.646692840572067,0.608,0.608,0.608,0,0,0,False,False,False,no_change,no_change,[]
txn_005624,900.48,bank_decline,retry,retry,retry,payment_link,0.36946758546269004,0.36946758546269004,0.31999999999999995,0.31999999999999995,0.22,1,1,0,False,True,True,no_change,policy_hurt,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_000401,1519.57,bank_decline,retry,retry,retry,retry,0.5968296899625778,0.5968296899625778,0.53334,0.53334,0.53334,0,0,0,False,False,False,no_change,no_change,[]
txn_006241,520.26,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.5592693151702571,0.5592693151702571,0.49454,0.49454,0.49454,0,0,0,False,False,False,no_change,no_change,[]
txn_008941,520.48,insufficient_balance,payment_link,reminder,reminder,reminder,0.44562544408279164,0.4447244038657715,0.36,0.43999999999999995,0.43999999999999995,1,1,1,True,False,True,same_outcome,no_change,[]
txn_009933,2893.68,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.5401113780441287,0.5401113780441287,0.5800000000000001,0.5800000000000001,0.5800000000000001,0,0,0,False,False,False,no_change,no_change,[]
txn_007343,1636.63,network_error,retry,retry,retry,payment_link,0.5322872983215661,0.5322872983215661,0.5433399999999999,0.5433399999999999,0.24333999999999995,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_009833,276.05,network_error,retry,retry,retry,retry,0.708302281122497,0.708302281122497,0.7200000000000001,0.7200000000000001,0.7200000000000001,0,0,0,False,False,False,no_change,no_change,[]
txn_008467,155.21,bank_decline,retry,retry,retry,payment_link,0.5608551686858239,0.5608551686858239,0.5199999999999999,0.5199999999999999,0.41999999999999993,1,1,0,False,True,True,no_change,policy_hurt,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_008757,4954.64,gateway_error,retry,retry,retry,reminder,0.528852560405401,0.528852560405401,0.58814,0.58814,0.30813999999999997,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_007959,195.15,network_error,retry,retry,retry,retry,0.7461389072156014,0.7461389072156014,0.85,0.85,0.85,1,1,1,False,False,False,no_change,no_change,[]
txn_001251,1079.21,insufficient_balance,reminder,reminder,reminder,reminder,0.5424664851082711,0.5424664851082711,0.48666,0.48666,0.48666,0,0,0,False,False,False,no_change,no_change,[]
txn_003144,10484.88,insufficient_balance,reminder,reminder,reminder,reminder,0.47951556762167624,0.47951556762167624,0.44142000000000003,0.44142000000000003,0.44142000000000003,0,0,0,False,False,False,no_change,no_change,[]
txn_007431,209.63,bank_decline,retry,retry,retry,reminder,0.5093302518985388,0.5093302518985388,0.48295999999999994,0.48295999999999994,0.35295999999999994,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_000060,2154.92,gateway_error,retry,retry,retry,retry,0.6989854909312623,0.6989854909312623,0.6909000000000001,0.6909000000000001,0.6909000000000001,1,1,1,False,False,False,no_change,no_change,[]
txn_007856,1526.83,network_error,retry,retry,retry,payment_link,0.6457891474729048,0.6457891474729048,0.58142,0.58142,0.28142,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_001114,1365.27,insufficient_balance,payment_link,reminder,reminder,reminder,0.4067730126131138,0.4062534721321714,0.33777999999999997,0.41778000000000004,0.41778000000000004,1,1,1,True,False,True,same_outcome,no_change,[]
txn_003058,3770.34,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.5591028607277613,0.5591028607277613,0.5,0.5,0.5,0,0,0,False,False,False,no_change,no_change,[]
txn_009570,2447.5,network_error,retry,retry,retry,retry,0.7329478600860382,0.7329478600860382,0.72714,0.72714,0.72714,1,1,1,False,False,False,no_change,no_change,[]
txn_001329,527.51,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.52806113094634,0.52806113094634,0.5399999999999999,0.5399999999999999,0.5399999999999999,0,0,0,False,False,False,no_change,no_change,[]
txn_004996,352.95,insufficient_balance,reminder,reminder,reminder,reminder,0.5574988117551908,0.5574988117551908,0.47,0.47,0.47,1,1,1,False,False,False,no_change,no_change,[]
txn_006683,767.54,gateway_error,retry,retry,retry,retry,0.6723245428356008,0.6723245428356008,0.6291000000000001,0.6291000000000001,0.6291000000000001,0,0,0,False,False,False,no_change,no_change,[]
txn_002073,318.86,gateway_error,retry,retry,retry,retry,0.6163773897496952,0.6163773897496952,0.66074,0.66074,0.66074,0,0,0,False,False,False,no_change,no_change,[]
txn_004794,825.99,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.6131902203570323,0.6131902203570323,0.5755600000000001,0.5755600000000001,0.5755600000000001,1,1,1,False,False,False,no_change,no_change,[]
txn_006830,604.94,gateway_error,retry,retry,retry,retry,0.6697638282443632,0.6697638282443632,0.7333399999999999,0.7333399999999999,0.7333399999999999,0,0,0,False,False,False,no_change,no_change,[]
txn_009630,1267.5,insufficient_balance,payment_link,payment_link,payment_link,reminder,0.61664022736728,0.61664022736728,0.53794,0.53794,0.6179399999999999,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'payment_link', 'reasons': ['payment_link_not_preferred_for_insufficient_balance']}]"
txn_008219,1452.59,bank_decline,retry,retry,retry,retry,0.5957728359069417,0.5957728359069417,0.5000000000000001,0.5000000000000001,0.5000000000000001,0,0,0,False,False,False,no_change,no_change,[]
txn_007568,394.95,bank_decline,retry,retry,retry,retry,0.6316629401058602,0.6316629401058602,0.61334,0.61334,0.61334,1,1,1,False,False,False,no_change,no_change,[]
txn_005923,1695.14,bank_decline,retry,retry,retry,retry,0.5988424347301468,0.5988424347301468,0.5529400000000001,0.5529400000000001,0.5529400000000001,0,0,0,False,False,False,no_change,no_change,[]
txn_001551,381.05,expired_card,payment_link,payment_link,payment_link,payment_link,0.700898881243532,0.700898881243532,0.8079,0.8079,0.8079,0,0,0,False,False,False,no_change,no_change,[]
txn_001010,713.8,bank_decline,retry,retry,retry,retry,0.6253551213628736,0.6253551213628736,0.55,0.55,0.55,0,0,0,False,False,False,no_change,no_change,[]
txn_003756,2203.77,bank_decline,retry,retry,retry,retry,0.4063808856843608,0.4063808856843608,0.48,0.48,0.48,0,0,0,False,False,False,no_change,no_change,[]
txn_008682,955.23,gateway_error,retry,retry,retry,retry,0.6546702005230646,0.6546702005230646,0.7,0.7,0.7,0,0,0,False,False,False,no_change,no_change,[]
txn_009343,1440.98,gateway_error,retry,retry,retry,payment_link,0.5297518904775573,0.5297518904775573,0.4933399999999999,0.4933399999999999,0.24333999999999995,1,1,0,False,True,True,no_change,policy_hurt,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_008010,1274.4,bank_decline,retry,retry,retry,payment_link,0.5281473617420971,0.5281473617420971,0.44857999999999987,0.44857999999999987,0.3485799999999999,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_003861,1980.42,network_error,retry,retry,retry,retry,0.7317048416257603,0.7317048416257603,0.71444,0.71444,0.71444,1,1,1,False,False,False,no_change,no_change,[]
txn_003149,2038.3,gateway_error,retry,retry,retry,payment_link,0.5571157967523184,0.5571157967523184,0.56,0.56,0.31000000000000005,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_002520,2625.44,bank_decline,retry,retry,retry,retry,0.635958602788109,0.635958602788109,0.6,0.6,0.6,1,1,1,False,False,False,no_change,no_change,[]
txn_003128,489.6,authentication_failed,payment_link,reminder,reminder,reminder,0.5413478162758377,0.5411980825250917,0.4774999999999999,0.4275,0.4275,1,1,1,True,False,True,same_outcome,no_change,[]
txn_009085,4712.97,bank_decline,retry,retry,retry,retry,0.5876054282909334,0.5876054282909334,0.5800000000000001,0.5800000000000001,0.5800000000000001,0,0,0,False,False,False,no_change,no_change,[]
txn_005317,856.2,bank_decline,retry,retry,retry,reminder,0.5551319458931442,0.5551319458931442,0.48666,0.48666,0.35666,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_001196,1708.74,gateway_error,retry,retry,retry,payment_link,0.5305667700584572,0.5305667700584572,0.5,0.5,0.24999999999999994,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_009051,1160.67,gateway_error,retry,retry,retry,reminder,0.575357775888146,0.575357775888146,0.60154,0.60154,0.32154000000000005,1,1,0,False,True,True,no_change,policy_hurt,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_000880,1282.73,bank_decline,retry,retry,retry,retry,0.6305302574969642,0.6305302574969642,0.51666,0.51666,0.51666,0,0,0,False,False,False,no_change,no_change,[]
txn_006990,1981.72,expired_card,payment_link,payment_link,payment_link,payment_link,0.584522894005092,0.584522894005092,0.58142,0.58142,0.58142,0,0,0,False,False,False,no_change,no_change,[]
txn_002488,1853.08,bank_decline,retry,retry,retry,retry,0.6286122374144542,0.6286122374144542,0.61334,0.61334,0.61334,1,1,1,False,False,False,no_change,no_change,[]
txn_002841,2665.2,network_error,retry,retry,retry,payment_link,0.5897536579916582,0.5897536579916582,0.5544399999999999,0.5544399999999999,0.25443999999999994,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_004330,781.27,insufficient_balance,reminder,reminder,reminder,reminder,0.3773295723614005,0.3773295723614005,0.3400000000000001,0.3400000000000001,0.3400000000000001,1,1,1,False,False,False,no_change,no_change,[]
txn_002931,719.08,bank_decline,retry,retry,retry,payment_link,0.46472159273847846,0.46472159273847846,0.38666,0.38666,0.2866599999999999,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_006425,493.11,gateway_error,retry,retry,retry,payment_link,0.6030176343353727,0.6030176343353727,0.6177799999999999,0.6177799999999999,0.36778,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_002486,1192.77,authentication_failed,payment_link,reminder,reminder,reminder,0.37523306827287395,0.37283852461497424,0.43857999999999997,0.38858000000000004,0.38858000000000004,0,0,0,True,False,True,same_outcome,no_change,[]
txn_005748,682.67,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.4747264015983511,0.4747264015983511,0.45999999999999996,0.45999999999999996,0.45999999999999996,1,1,1,False,False,False,no_change,no_change,[]
txn_000884,1416.91,bank_decline,retry,retry,retry,payment_link,0.49950496230685776,0.49950496230685776,0.38616000000000006,0.38616000000000006,0.28615999999999997,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_004915,576.57,insufficient_balance,retry,retry,retry,retry,0.6177371287763765,0.6177371287763765,0.525,0.525,0.525,0,0,0,False,False,False,no_change,no_change,[]
txn_006211,3962.77,gateway_error,retry,retry,retry,retry,0.6896137686607751,0.6896137686607751,0.7333399999999999,0.7333399999999999,0.7333399999999999,1,1,1,False,False,False,no_change,no_change,[]
txn_009579,910.15,bank_decline,retry,retry,retry,reminder,0.5373131749487657,0.5373131749487657,0.4648199999999999,0.4648199999999999,0.33482,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_000212,4854.18,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.392187145977547,0.392187145977547,0.3600000000000001,0.3600000000000001,0.3600000000000001,1,1,1,False,False,False,no_change,no_change,[]
txn_002276,1265.13,expired_card,payment_link,payment_link,payment_link,payment_link,0.6332489947047293,0.6332489947047293,0.6900000000000001,0.6900000000000001,0.6900000000000001,1,1,1,False,False,False,no_change,no_change,[]
txn_002329,4200.2,insufficient_balance,reminder,reminder,reminder,reminder,0.6989084225982054,0.6989084225982054,0.6799999999999999,0.6799999999999999,0.6799999999999999,0,0,0,False,False,False,no_change,no_change,[]
txn_004951,1443.09,network_error,retry,retry,retry,payment_link,0.5808536932453091,0.5808536932453091,0.58142,0.58142,0.28142,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_003320,515.32,network_error,retry,retry,retry,payment_link,0.5810661719482889,0.5810661719482889,0.54794,0.54794,0.24794,1,1,0,False,True,True,no_change,policy_hurt,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_009835,1112.62,expired_card,payment_link,payment_link,payment_link,payment_link,0.6923331711986395,0.6923331711986395,0.81428,0.81428,0.81428,0,0,0,False,False,False,no_change,no_change,[]
txn_004608,1107.57,network_error,retry,retry,retry,retry,0.7616099455510101,0.7616099455510101,0.79482,0.79482,0.79482,1,1,1,False,False,False,no_change,no_change,[]
txn_001439,1526.81,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.3407324904067835,0.3407324904067835,0.29,0.29,0.29,0,0,0,False,False,False,no_change,no_change,[]
txn_000468,635.69,authentication_failed,reminder,reminder,reminder,reminder,0.6244969818542208,0.6244969818542208,0.5700000000000001,0.5700000000000001,0.5700000000000001,1,1,1,False,False,False,no_change,no_change,[]
txn_005467,1131.34,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.6221744747053966,0.6221744747053966,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0,0,False,False,False,no_change,no_change,[]
txn_003330,477.57,insufficient_balance,reminder,reminder,reminder,reminder,0.5970102331796705,0.5970102331796705,0.552,0.552,0.552,0,0,0,False,False,False,no_change,no_change,[]
txn_005829,291.84,bank_decline,retry,retry,retry,payment_link,0.48289600587244913,0.48289600587244913,0.43999999999999995,0.43999999999999995,0.33999999999999997,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_008608,1914.5,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.7017938111684564,0.7017938111684564,0.6461600000000001,0.6461600000000001,0.6461600000000001,1,1,1,False,False,False,no_change,no_change,[]
txn_000697,600.87,insufficient_balance,payment_link,payment_link,payment_link,reminder,0.66559227886948,0.66559227886948,0.57242,0.57242,0.65242,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'payment_link', 'reasons': ['payment_link_not_preferred_for_insufficient_balance']}]"
txn_007268,1369.71,authentication_failed,reminder,reminder,reminder,reminder,0.5535892010043071,0.5535892010043071,0.43286,0.43286,0.43286,0,0,0,False,False,False,no_change,no_change,[]
txn_009145,4696.48,insufficient_balance,payment_link,payment_link,payment_link,reminder,0.44549857030675555,0.44549857030675555,0.30286,0.30286,0.38286,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'payment_link', 'reasons': ['payment_link_not_preferred_for_insufficient_balance']}]"
txn_008181,1137.27,gateway_error,retry,retry,retry,retry,0.7820887001967518,0.7820887001967518,0.75454,0.75454,0.75454,1,1,1,False,False,False,no_change,no_change,[]
txn_009939,722.07,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.5127307489701562,0.5127307489701562,0.42000000000000004,0.42000000000000004,0.42000000000000004,1,1,1,False,False,False,no_change,no_change,[]
txn_001315,907.74,gateway_error,retry,retry,retry,retry,0.754034147200646,0.754034147200646,0.76666,0.76666,0.76666,0,0,0,False,False,False,no_change,no_change,[]
txn_002302,1036.73,network_error,retry,retry,retry,retry,0.7497345052122445,0.7497345052122445,0.85,0.85,0.85,1,1,1,False,False,False,no_change,no_change,[]
txn_002040,899.96,bank_decline,retry,retry,retry,retry,0.5637201204462595,0.5637201204462595,0.5375,0.5375,0.5375,0,0,0,False,False,False,no_change,no_change,[]
txn_007109,1297.35,network_error,retry,retry,retry,retry,0.6824098908434774,0.6824098908434774,0.78572,0.78572,0.78572,1,1,1,False,False,False,no_change,no_change,[]
txn_003667,2006.18,insufficient_balance,reminder,reminder,reminder,reminder,0.6216911515312527,0.6216911515312527,0.61044,0.61044,0.61044,1,1,1,False,False,False,no_change,no_change,[]
txn_000915,6755.6,insufficient_balance,payment_link,payment_link,payment_link,reminder,0.2821144669964275,0.2821144669964275,0.35000000000000003,0.35000000000000003,0.43,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'payment_link', 'reasons': ['payment_link_not_preferred_for_insufficient_balance']}]"
txn_000013,779.15,expired_card,payment_link,payment_link,payment_link,payment_link,0.6031136107985611,0.6031136107985611,0.64172,0.64172,0.64172,1,1,1,False,False,False,no_change,no_change,[]
txn_008584,1212.98,insufficient_balance,reminder,reminder,reminder,reminder,0.5480277098378286,0.5480277098378286,0.48,0.48,0.48,0,0,0,False,False,False,no_change,no_change,[]
txn_006428,2467.14,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.6033955330638434,0.6033955330638434,0.6454599999999999,0.6454599999999999,0.6454599999999999,1,1,1,False,False,False,no_change,no_change,[]
txn_001537,413.52,authentication_failed,reminder,reminder,reminder,reminder,0.6725610247528532,0.6725610247528532,0.6125,0.6125,0.6125,0,0,0,False,False,False,no_change,no_change,[]
txn_000737,514.94,insufficient_balance,reminder,reminder,reminder,reminder,0.573346348178562,0.573346348178562,0.54546,0.54546,0.54546,0,0,0,False,False,False,no_change,no_change,[]
txn_008202,1085.16,bank_decline,retry,retry,retry,retry,0.6813560782794988,0.6813560782794988,0.65142,0.65142,0.65142,1,1,1,False,False,False,no_change,no_change,[]
txn_008653,292.03,bank_decline,retry,retry,retry,reminder,0.47474960096013036,0.47474960096013036,0.43111999999999995,0.43111999999999995,0.30111999999999994,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_000454,1505.87,gateway_error,retry,retry,retry,reminder,0.6291384909759288,0.6291384909759288,0.60666,0.60666,0.32666000000000006,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_004346,295.45,insufficient_balance,reminder,reminder,reminder,reminder,0.5608427255640356,0.5608427255640356,0.56666,0.56666,0.56666,0,0,0,False,False,False,no_change,no_change,[]
txn_000928,3056.37,bank_decline,retry,retry,retry,payment_link,0.5025172905270018,0.5025172905270018,0.4342799999999999,0.4342799999999999,0.33428,0,0,0,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_006292,1656.7,bank_decline,retry,retry,retry,retry,0.6292850777313913,0.6292850777313913,0.6085799999999999,0.6085799999999999,0.6085799999999999,0,0,0,False,False,False,no_change,no_change,[]
txn_008282,1023.07,bank_decline,retry,retry,retry,retry,0.6495929982472829,0.6495929982472829,0.61334,0.61334,0.61334,1,1,1,False,False,False,no_change,no_change,[]
txn_008723,1159.86,gateway_error,retry,retry,retry,retry,0.6870380335477787,0.6870380335477787,0.7,0.7,0.7,1,1,1,False,False,False,no_change,no_change,[]
txn_006474,380.57,authentication_failed,reminder,reminder,reminder,reminder,0.659387510483301,0.659387510483301,0.65,0.65,0.65,1,1,1,False,False,False,no_change,no_change,[]
txn_000038,649.81,gateway_error,retry,retry,retry,payment_link,0.5267730198088731,0.5267730198088731,0.52666,0.52666,0.27666,1,1,1,False,True,True,no_change,same_outcome,"[{'action': 'retry', 'reasons': ['maximum_retry_attempts_exceeded']}]"
txn_005771,787.55,authentication_failed,reminder,reminder,reminder,reminder,0.4001817104914621,0.4001817104914621,0.2899999999999999,0.2899999999999999,0.2899999999999999,1,1,1,False,False,False,no_change,no_change,[]
txn_002555,992.29,authentication_failed,payment_link,payment_link,payment_link,payment_link,0.5366818384032591,0.5366818384032591,0.47334,0.47334,0.47334,1,1,1,False,False,False,no_change,no_change,[]
