transaction_id,amount,failure_reason,ml_action,ml_probability,preferred_action,recoveryos_action,policy_changed,ml_recovery_probability,recoveryos_recovery_probability,ml_recovered,recoveryos_recovered,impact,policy_reasons
txn_006776,1227.99,network_error,retry,0.6208792306249632,retry,payment_link,True,0.54914,0.24913999999999997,1,0,policy_hurt,
txn_003296,155.74,network_error,retry,0.6213588277977832,retry,payment_link,True,0.64556,0.34556,0,0,same_outcome,
txn_008702,982.6,bank_decline,retry,0.5536883287646741,retry,payment_link,True,0.46165999999999996,0.36166,0,0,same_outcome,
txn_003430,1358.6,insufficient_balance,reminder,0.6347551855840686,reminder,reminder,False,0.5439999999999999,0.5439999999999999,0,0,no_change,
txn_008871,2332.03,bank_decline,retry,0.5826860809481683,retry,retry,False,0.5466599999999999,0.5466599999999999,1,1,no_change,
txn_006963,1769.8,insufficient_balance,reminder,0.5053142026821912,reminder,reminder,False,0.49271999999999994,0.49271999999999994,1,1,no_change,
txn_002089,2525.45,gateway_error,retry,0.5519363503390458,retry,payment_link,True,0.56,0.31000000000000005,0,0,same_outcome,
txn_008500,1982.14,bank_decline,retry,0.4915069427929451,retry,payment_link,True,0.36,0.26,0,0,same_outcome,
txn_006163,1294.52,expired_card,payment_link,0.7340883912942512,payment_link,payment_link,False,0.80294,0.80294,1,1,no_change,
txn_003211,383.45,authentication_failed,payment_link,0.4503646949943057,payment_link,payment_link,False,0.37427999999999995,0.37427999999999995,0,0,no_change,
txn_009201,1042.4,bank_decline,retry,0.5229290799542333,retry,payment_link,True,0.37334,0.2733399999999999,1,1,same_outcome,
txn_006606,1667.42,authentication_failed,reminder,0.6127334552952125,reminder,reminder,False,0.43999999999999995,0.43999999999999995,0,0,no_change,
txn_001110,330.0,authentication_failed,reminder,0.2812937152825811,reminder,reminder,False,0.23999999999999994,0.23999999999999994,1,1,no_change,
txn_005729,1966.37,gateway_error,retry,0.7140033654834436,retry,retry,False,0.79166,0.79166,1,1,no_change,
txn_007830,995.14,insufficient_balance,payment_link,0.6191666687130379,payment_link,reminder,True,0.56364,0.64364,0,1,policy_helped,
txn_001039,3604.7,bank_decline,retry,0.6463638759424132,retry,retry,False,0.6799999999999999,0.6799999999999999,0,0,no_change,
txn_001195,574.64,insufficient_balance,payment_link,0.40101284938230136,payment_link,reminder,True,0.28,0.36,0,0,same_outcome,
txn_004475,1253.9,gateway_error,retry,0.47626503881772,retry,payment_link,True,0.45999999999999996,0.21000000000000002,1,0,policy_hurt,
txn_009875,1468.32,bank_decline,retry,0.6185189818070831,retry,retry,False,0.5478200000000001,0.5478200000000001,1,1,no_change,
txn_002123,1577.91,network_error,retry,0.7643803461342467,retry,retry,False,0.8065199999999999,0.8065199999999999,0,0,no_change,
txn_004983,1162.86,network_error,retry,0.7081655769148628,retry,retry,False,0.7833399999999999,0.7833399999999999,1,1,no_change,
txn_008974,172.02,expired_card,payment_link,0.58654598623354,payment_link,payment_link,False,0.6529599999999999,0.6529599999999999,1,1,no_change,
txn_005701,154.39,network_error,retry,0.7245636039414862,retry,retry,False,0.72294,0.72294,1,1,no_change,
txn_000935,903.25,bank_decline,retry,0.4885428473569568,retry,payment_link,True,0.39,0.29000000000000004,0,0,same_outcome,
txn_006102,471.99,authentication_failed,payment_link,0.6435613033147651,payment_link,payment_link,False,0.62,0.62,0,0,no_change,
txn_004690,1299.48,bank_decline,retry,0.5445212457110532,retry,payment_link,True,0.46285999999999994,0.36285999999999996,0,0,same_outcome,
txn_000395,2904.98,authentication_failed,payment_link,0.5428985009324688,payment_link,payment_link,False,0.47334,0.47334,0,0,no_change,
txn_004686,1506.31,bank_decline,retry,0.6692656163441556,retry,retry,False,0.65778,0.65778,1,1,no_change,
txn_008777,918.44,authentication_failed,payment_link,0.5469387466640447,payment_link,payment_link,False,0.49,0.49,1,1,no_change,
txn_009166,941.7,insufficient_balance,payment_link,0.5045205007151574,reminder,reminder,True,0.36632,0.44631999999999994,0,0,same_outcome,
txn_005981,310.43,gateway_error,retry,0.6057379954338293,retry,retry,False,0.64308,0.64308,1,1,no_change,
txn_009943,1544.31,insufficient_balance,reminder,0.4165249288979005,reminder,reminder,False,0.37334,0.37334,1,1,no_change,
txn_002192,1155.4,expired_card,payment_link,0.5548227022680883,payment_link,payment_link,False,0.58858,0.58858,1,1,no_change,
txn_001298,402.19,network_error,retry,0.6911478047772118,retry,retry,False,0.7657799999999999,0.7657799999999999,1,1,no_change,
txn_005045,1070.75,authentication_failed,payment_link,0.5295088439696273,payment_link,payment_link,False,0.47334,0.47334,0,0,no_change,
txn_001163,821.54,network_error,retry,0.6703517449963873,retry,payment_link,True,0.6471399999999999,0.34714,0,0,same_outcome,
txn_004255,876.83,authentication_failed,payment_link,0.590453608580323,payment_link,payment_link,False,0.5866600000000001,0.5866600000000001,1,1,no_change,
txn_006373,1583.22,insufficient_balance,retry,0.3513611902538248,retry,retry,False,0.3,0.3,0,0,no_change,
txn_001528,3019.86,gateway_error,retry,0.558943253045952,retry,reminder,True,0.5775,0.2975,0,0,same_outcome,
txn_004343,1690.81,network_error,retry,0.8031646785330995,retry,retry,False,0.80238,0.80238,1,1,no_change,
txn_002031,1514.59,insufficient_balance,reminder,0.4156028434462113,reminder,reminder,False,0.4218200000000001,0.4218200000000001,0,0,no_change,
txn_003061,5473.15,authentication_failed,payment_link,0.5595526371995835,payment_link,payment_link,False,0.47334,0.47334,1,1,no_change,
txn_000059,2440.26,network_error,retry,0.6962820851299304,retry,retry,False,0.70636,0.70636,0,0,no_change,
txn_002406,351.17,insufficient_balance,reminder,0.5623617328514866,reminder,reminder,False,0.4999999999999999,0.4999999999999999,1,1,no_change,
txn_005007,1037.9,network_error,retry,0.7028185216743192,retry,retry,False,0.70334,0.70334,1,1,no_change,
txn_006158,575.69,bank_decline,retry,0.6669345026658302,retry,retry,False,0.61044,0.61044,1,1,no_change,
txn_007376,1856.1,bank_decline,retry,0.5222905923523615,retry,payment_link,True,0.43111999999999995,0.33111999999999997,0,0,same_outcome,
txn_004507,1898.92,gateway_error,retry,0.730171541915195,retry,retry,False,0.7333399999999999,0.7333399999999999,1,1,no_change,
txn_005215,1056.16,insufficient_balance,reminder,0.6619399795579026,reminder,reminder,False,0.65778,0.65778,1,1,no_change,
txn_006030,969.28,authentication_failed,payment_link,0.6666415970662275,payment_link,payment_link,False,0.66364,0.66364,0,0,no_change,
txn_001781,2247.25,gateway_error,retry,0.7691050505420228,retry,retry,False,0.7579,0.7579,1,1,no_change,
txn_005448,3153.66,network_error,retry,0.7486499688496457,retry,retry,False,0.82334,0.82334,1,1,no_change,
txn_004607,373.29,expired_card,payment_link,0.5643436985470572,payment_link,payment_link,False,0.68666,0.68666,1,1,no_change,
txn_006915,1026.35,expired_card,payment_link,0.6395022504796669,payment_link,payment_link,False,0.75334,0.75334,1,1,no_change,
txn_000677,4246.51,network_error,retry,0.6567234079317901,retry,retry,False,0.7875,0.7875,1,1,no_change,
txn_003583,880.63,insufficient_balance,reminder,0.33678507673923785,reminder,reminder,False,0.43,0.43,1,1,no_change,
txn_003654,1985.64,insufficient_balance,reminder,0.2881420560615449,reminder,reminder,False,0.26999999999999996,0.26999999999999996,1,1,no_change,
txn_007921,588.82,bank_decline,retry,0.5789136267837636,retry,retry,False,0.5411800000000001,0.5411800000000001,0,0,no_change,
txn_009500,523.45,network_error,retry,0.6188571954490153,retry,payment_link,True,0.5719,0.27190000000000003,0,0,same_outcome,
txn_002733,388.7,network_error,retry,0.5130944117842655,retry,payment_link,True,0.46714,0.16714,0,0,same_outcome,
txn_004788,618.25,network_error,retry,0.6354995981258511,retry,payment_link,True,0.61,0.31000000000000005,0,0,same_outcome,
txn_002755,1758.78,gateway_error,retry,0.30050792136551596,retry,payment_link,True,0.43999999999999995,0.18999999999999997,0,0,same_outcome,
txn_002338,910.68,bank_decline,retry,0.6737777665764927,retry,retry,False,0.63556,0.63556,0,0,no_change,
txn_003644,1336.87,bank_decline,retry,0.6694840254951373,retry,retry,False,0.62616,0.62616,1,1,no_change,
txn_007738,1673.59,bank_decline,retry,0.7117219135556628,retry,retry,False,0.6,0.6,0,0,no_change,
txn_005517,731.72,bank_decline,retry,0.4833962357763617,retry,payment_link,True,0.40470000000000006,0.30469999999999997,0,0,same_outcome,
txn_005247,638.25,bank_decline,retry,0.6256170264657439,retry,retry,False,0.54736,0.54736,0,0,no_change,
txn_000867,624.47,authentication_failed,payment_link,0.6249354246941595,payment_link,payment_link,False,0.5700000000000001,0.5700000000000001,1,1,no_change,
txn_004448,2326.67,gateway_error,retry,0.5535057888547456,retry,reminder,True,0.536,0.256,1,1,same_outcome,
txn_005072,943.95,network_error,retry,0.6187997780785385,retry,payment_link,True,0.54636,0.24635999999999997,1,1,same_outcome,
txn_004882,1110.35,network_error,retry,0.7255247627488319,retry,retry,False,0.7722199999999999,0.7722199999999999,1,1,no_change,
txn_009511,763.52,expired_card,payment_link,0.5931537449773236,payment_link,payment_link,False,0.5700000000000001,0.5700000000000001,1,1,no_change,
txn_003003,951.09,bank_decline,retry,0.5903143120292625,retry,retry,False,0.58,0.58,1,1,no_change,
txn_002226,305.48,insufficient_balance,reminder,0.6383013480388219,reminder,reminder,False,0.6,0.6,1,1,no_change,
txn_009057,1462.88,gateway_error,retry,0.5075315867644404,retry,payment_link,True,0.46588000000000007,0.21588000000000002,0,0,same_outcome,
txn_004827,467.72,gateway_error,retry,0.5870524298027608,retry,retry,False,0.66166,0.66166,0,0,no_change,
txn_007622,1579.18,bank_decline,retry,0.6813021226312401,retry,retry,False,0.6378999999999999,0.6378999999999999,1,1,no_change,
txn_009690,2135.67,gateway_error,retry,0.7446635758692126,retry,retry,False,0.8,0.8,1,1,no_change,
txn_005501,835.6,network_error,retry,0.5948863020442559,retry,payment_link,True,0.55782,0.25782,0,0,same_outcome,
txn_009701,881.5,insufficient_balance,reminder,0.317558586737422,reminder,reminder,False,0.26999999999999996,0.26999999999999996,0,0,no_change,
txn_008479,2468.5,bank_decline,retry,0.4581152790499359,retry,payment_link,True,0.36,0.26,0,0,same_outcome,
txn_005503,743.47,bank_decline,retry,0.5895606651070177,retry,retry,False,0.56,0.56,0,0,no_change,
txn_001211,710.58,bank_decline,reminder,0.4594374557084717,reminder,reminder,False,0.26999999999999996,0.26999999999999996,0,0,no_change,
txn_009084,1005.37,bank_decline,retry,0.6247857741542621,retry,retry,False,0.61846,0.61846,1,1,no_change,
txn_002289,3218.69,insufficient_balance,reminder,0.6965021325355005,reminder,reminder,False,0.6799999999999999,0.6799999999999999,1,1,no_change,
txn_002184,1399.27,expired_card,payment_link,0.6321973629495562,payment_link,payment_link,False,0.6291399999999999,0.6291399999999999,1,1,no_change,
txn_002863,1068.13,expired_card,payment_link,0.48903143950939354,payment_link,payment_link,False,0.5655600000000001,0.5655600000000001,0,0,no_change,
txn_006862,418.64,gateway_error,retry,0.5676992696461266,retry,payment_link,True,0.58,0.32999999999999996,0,0,same_outcome,
txn_002363,449.2,insufficient_balance,reminder,0.5921174153735447,reminder,reminder,False,0.59112,0.59112,1,1,no_change,
txn_008464,942.18,bank_decline,retry,0.4661636915782959,retry,payment_link,True,0.41089999999999993,0.31090000000000007,0,0,same_outcome,
txn_006333,1704.89,authentication_failed,reminder,0.5802476145850105,reminder,reminder,False,0.43814,0.43814,1,1,no_change,
txn_004065,790.01,gateway_error,retry,0.558501954937627,retry,reminder,True,0.5861599999999999,0.30616,1,1,same_outcome,
txn_009547,458.02,gateway_error,retry,0.48868188126478374,retry,reminder,True,0.4933399999999999,0.21333999999999997,1,1,same_outcome,
txn_000618,183.18,insufficient_balance,reminder,0.6665599958504632,reminder,reminder,False,0.6799999999999999,0.6799999999999999,1,1,no_change,
txn_003282,2545.8,network_error,retry,0.7315433484071323,retry,retry,False,0.7200000000000001,0.7200000000000001,0,0,no_change,
txn_005227,3161.58,network_error,retry,0.6712096920248796,retry,payment_link,True,0.64,0.33999999999999997,1,0,policy_hurt,
txn_003398,7421.29,expired_card,payment_link,0.6274117867164438,payment_link,payment_link,False,0.6233399999999999,0.6233399999999999,0,0,no_change,
txn_003066,1018.04,bank_decline,retry,0.5607092266068593,retry,reminder,True,0.48841999999999997,0.35841999999999996,0,0,same_outcome,
txn_000767,848.04,insufficient_balance,retry,0.3732274510465275,payment_link,reminder,True,0.26,0.39,1,1,same_outcome,
txn_007079,3763.43,authentication_failed,payment_link,0.4112865962269146,payment_link,payment_link,False,0.5,0.5,1,1,no_change,
txn_005280,1561.66,expired_card,payment_link,0.6791257286341156,payment_link,payment_link,False,0.67,0.67,0,0,no_change,
txn_004150,1128.68,expired_card,payment_link,0.7331350080473261,payment_link,payment_link,False,0.77,0.77,1,1,no_change,
txn_001145,383.77,gateway_error,retry,0.5232792193200727,retry,payment_link,True,0.5511199999999999,0.30111999999999994,0,0,same_outcome,
txn_004249,2127.63,bank_decline,retry,0.5794751404760653,retry,payment_link,True,0.5199999999999999,0.41999999999999993,1,1,same_outcome,
txn_004111,3249.8,network_error,retry,0.6485355240057206,retry,payment_link,True,0.58648,0.28648000000000007,0,0,same_outcome,
txn_000463,122.53,authentication_failed,reminder,0.6147382910360428,reminder,reminder,False,0.55,0.55,0,0,no_change,
txn_002933,1862.52,network_error,retry,0.6975245993961262,retry,retry,False,0.78572,0.78572,1,1,no_change,
txn_004624,712.87,bank_decline,retry,0.47385338297004465,retry,payment_link,True,0.41500000000000004,0.31499999999999995,1,1,same_outcome,
txn_003814,575.68,bank_decline,retry,0.5657771373084622,retry,reminder,True,0.48250000000000004,0.35250000000000004,0,0,same_outcome,
txn_006309,795.73,gateway_error,retry,0.6010025093638003,retry,retry,False,0.6417400000000001,0.6417400000000001,1,1,no_change,
txn_004342,967.95,bank_decline,retry,0.6368296013699761,retry,retry,False,0.61334,0.61334,1,1,no_change,
txn_005301,456.43,gateway_error,retry,0.5491476827649627,retry,payment_link,True,0.56,0.31000000000000005,1,0,policy_hurt,
txn_006805,357.76,insufficient_balance,reminder,0.5544164410719973,reminder,reminder,False,0.47,0.47,1,1,no_change,
txn_003283,2734.24,expired_card,payment_link,0.4959072749507766,payment_link,payment_link,False,0.58334,0.58334,0,0,no_change,
txn_002575,787.97,bank_decline,retry,0.5957284519438834,retry,retry,False,0.5739200000000001,0.5739200000000001,0,0,no_change,
txn_007962,1119.62,insufficient_balance,reminder,0.5922014323503627,reminder,reminder,False,0.54286,0.54286,1,1,no_change,
txn_007880,1380.39,insufficient_balance,reminder,0.5485431246657416,reminder,reminder,False,0.5199999999999999,0.5199999999999999,0,0,no_change,
txn_000829,2549.43,expired_card,payment_link,0.6202975334581541,payment_link,payment_link,False,0.65,0.65,1,1,no_change,
txn_006487,770.81,bank_decline,retry,0.6667741416708091,retry,retry,False,0.6,0.6,1,1,no_change,
txn_007600,252.0,bank_decline,retry,0.5178684166696658,retry,reminder,True,0.48,0.35,0,0,same_outcome,
txn_002541,3139.56,gateway_error,retry,0.6690589000237296,retry,retry,False,0.64,0.64,0,0,no_change,
txn_005747,1690.62,gateway_error,retry,0.6037786535768997,retry,reminder,True,0.6,0.32000000000000006,1,1,same_outcome,
txn_008527,903.01,gateway_error,retry,0.7958800635656703,retry,retry,False,0.7733399999999999,0.7733399999999999,1,1,no_change,
txn_009567,1365.76,gateway_error,retry,0.6375087311594114,retry,retry,False,0.67,0.67,1,1,no_change,
txn_003743,619.22,expired_card,payment_link,0.7484247001390734,payment_link,payment_link,False,0.83334,0.83334,1,1,no_change,
txn_007499,698.88,gateway_error,retry,0.6373146535092428,retry,retry,False,0.68,0.68,1,1,no_change,
txn_003525,706.83,network_error,retry,0.7790329117566858,retry,retry,False,0.72294,0.72294,1,1,no_change,
txn_000021,657.34,authentication_failed,payment_link,0.5485761004067979,payment_link,payment_link,False,0.49861999999999995,0.49861999999999995,0,0,no_change,
txn_001916,1228.59,bank_decline,retry,0.22315816357852236,retry,payment_link,True,0.19,0.09000000000000001,0,0,same_outcome,
txn_006572,1032.59,insufficient_balance,reminder,0.4907862082192447,reminder,reminder,False,0.4376399999999999,0.4376399999999999,1,1,no_change,
txn_009019,2162.08,authentication_failed,payment_link,0.6382052914197043,payment_link,payment_link,False,0.57238,0.57238,1,1,no_change,
txn_002013,4402.29,gateway_error,retry,0.5822227352040034,retry,reminder,True,0.5784599999999999,0.29845999999999995,1,0,policy_hurt,
txn_005406,2557.67,insufficient_balance,reminder,0.5612487126614033,reminder,reminder,False,0.45333999999999997,0.45333999999999997,0,0,no_change,
txn_001296,1165.19,authentication_failed,reminder,0.5955459871419431,reminder,reminder,False,0.59,0.59,0,0,no_change,
txn_003746,3100.79,bank_decline,retry,0.5074174883506052,retry,payment_link,True,0.42000000000000004,0.32000000000000006,0,0,same_outcome,
txn_000592,875.13,authentication_failed,payment_link,0.6233227965161576,payment_link,payment_link,False,0.58522,0.58522,0,0,no_change,
txn_001407,1654.44,insufficient_balance,reminder,0.5882217211482771,reminder,reminder,False,0.55,0.55,0,0,no_change,
txn_000222,355.01,bank_decline,retry,0.6478132031430595,retry,retry,False,0.6,0.6,1,1,no_change,
txn_005618,792.86,bank_decline,retry,0.695832840970992,retry,retry,False,0.64428,0.64428,1,1,no_change,
txn_006249,1234.34,authentication_failed,payment_link,0.555843327893804,payment_link,payment_link,False,0.49294000000000004,0.49294000000000004,0,0,no_change,
txn_004419,2179.33,gateway_error,retry,0.6750730149926142,retry,retry,False,0.7333399999999999,0.7333399999999999,1,1,no_change,
txn_000859,639.24,bank_decline,retry,0.48776510693682423,retry,payment_link,True,0.41647999999999996,0.31648,0,0,same_outcome,
txn_001784,311.69,bank_decline,retry,0.6853738773396024,retry,retry,False,0.632,0.632,0,0,no_change,
txn_007260,1139.31,bank_decline,retry,0.566890674679676,retry,retry,False,0.51428,0.51428,1,1,no_change,
txn_006857,2043.74,insufficient_balance,reminder,0.4502578215199036,reminder,reminder,False,0.38286,0.38286,0,0,no_change,
txn_001955,2162.39,bank_decline,retry,0.6008194924476009,retry,retry,False,0.52174,0.52174,1,1,no_change,
txn_001747,1546.74,bank_decline,retry,0.5243973334858977,retry,payment_link,True,0.45075999999999994,0.35075999999999996,1,1,same_outcome,
txn_003133,212.86,gateway_error,retry,0.5082091834685907,retry,payment_link,True,0.52,0.27,1,0,policy_hurt,
txn_008037,1530.38,gateway_error,retry,0.6307170558123822,retry,retry,False,0.64728,0.64728,1,1,no_change,
txn_008851,1220.58,bank_decline,retry,0.49345682284689807,retry,payment_link,True,0.41778000000000004,0.31777999999999995,0,0,same_outcome,
txn_000995,438.7,authentication_failed,reminder,0.556991931706937,reminder,reminder,False,0.49,0.49,0,0,no_change,
txn_006109,1083.44,authentication_failed,payment_link,0.3645398245903341,payment_link,payment_link,False,0.45,0.45,0,0,no_change,
txn_000731,1060.47,expired_card,payment_link,0.7202392656870497,payment_link,payment_link,False,0.8147,0.8147,1,1,no_change,
txn_006975,492.58,bank_decline,retry,0.5451175946960114,retry,retry,False,0.53076,0.53076,1,1,no_change,
txn_006274,689.56,insufficient_balance,reminder,0.5967809438439446,reminder,reminder,False,0.56154,0.56154,1,1,no_change,
txn_006752,3758.27,network_error,retry,0.6206910576757085,retry,payment_link,True,0.62044,0.32043999999999995,1,1,same_outcome,
txn_003510,515.52,bank_decline,retry,0.4359572980861142,retry,payment_link,True,0.4,0.30000000000000004,0,0,same_outcome,
txn_003534,1600.18,insufficient_balance,reminder,0.6714805340603581,reminder,reminder,False,0.63,0.63,1,1,no_change,
txn_002514,3072.17,network_error,retry,0.5522830829221356,retry,payment_link,True,0.52666,0.22666000000000003,1,1,same_outcome,
txn_005437,802.59,insufficient_balance,payment_link,0.6026852146805983,payment_link,reminder,True,0.55,0.63,0,0,same_outcome,
txn_003626,1169.59,expired_card,payment_link,0.7092837350692953,payment_link,payment_link,False,0.7591,0.7591,1,1,no_change,
txn_000466,199.83,insufficient_balance,reminder,0.6362013819044312,reminder,reminder,False,0.5647000000000001,0.5647000000000001,1,1,no_change,
txn_006756,683.74,gateway_error,retry,0.5018726246688116,retry,payment_link,True,0.52,0.27,1,1,same_outcome,
txn_006760,1157.6,bank_decline,retry,0.47015775046549435,retry,payment_link,True,0.39,0.29000000000000004,0,0,same_outcome,
txn_007992,2344.53,bank_decline,retry,0.48571171868821184,retry,payment_link,True,0.38481999999999994,0.28481999999999996,0,0,same_outcome,
txn_000158,860.84,insufficient_balance,reminder,0.608408367707306,reminder,reminder,False,0.5579,0.5579,1,1,no_change,
txn_003961,439.59,bank_decline,retry,0.5380995635483478,retry,payment_link,True,0.43999999999999995,0.33999999999999997,0,0,same_outcome,
txn_008833,1530.62,network_error,retry,0.7326531026572567,retry,retry,False,0.738,0.738,0,0,no_change,
txn_005471,1007.05,bank_decline,retry,0.19142659165587428,reminder,reminder,True,0.26999999999999996,0.13999999999999996,0,0,same_outcome,
txn_000186,788.87,insufficient_balance,reminder,0.6339446881905286,reminder,reminder,False,0.6,0.6,1,1,no_change,
txn_001003,576.17,bank_decline,retry,0.5398729168640579,retry,reminder,True,0.45846,0.32846,1,1,same_outcome,
txn_009509,1285.92,bank_decline,retry,0.6466928405720669,retry,retry,False,0.608,0.608,0,0,no_change,
txn_005624,900.48,bank_decline,retry,0.36946758546269015,retry,payment_link,True,0.31999999999999995,0.22,1,0,policy_hurt,
txn_000401,1519.57,bank_decline,retry,0.5968296899625778,retry,retry,False,0.53334,0.53334,0,0,no_change,
txn_006241,520.26,authentication_failed,payment_link,0.559269315170257,payment_link,payment_link,False,0.49454,0.49454,0,0,no_change,
txn_008941,520.48,insufficient_balance,payment_link,0.44562544408279176,reminder,reminder,True,0.36,0.43999999999999995,1,1,same_outcome,
txn_009933,2893.68,authentication_failed,payment_link,0.5401113780441286,payment_link,payment_link,False,0.5800000000000001,0.5800000000000001,0,0,no_change,
txn_007343,1636.63,network_error,retry,0.5322872983215662,retry,payment_link,True,0.5433399999999999,0.24333999999999995,0,0,same_outcome,
txn_009833,276.05,network_error,retry,0.708302281122497,retry,retry,False,0.7200000000000001,0.7200000000000001,0,0,no_change,
txn_008467,155.21,bank_decline,retry,0.5608551686858241,retry,payment_link,True,0.5199999999999999,0.41999999999999993,1,0,policy_hurt,
txn_008757,4954.64,gateway_error,retry,0.528852560405401,retry,reminder,True,0.58814,0.30813999999999997,0,0,same_outcome,
txn_007959,195.15,network_error,retry,0.7461389072156015,retry,retry,False,0.85,0.85,1,1,no_change,
txn_001251,1079.21,insufficient_balance,reminder,0.5424664851082711,reminder,reminder,False,0.48666,0.48666,0,0,no_change,
txn_003144,10484.88,insufficient_balance,reminder,0.4795155676216762,reminder,reminder,False,0.44142000000000003,0.44142000000000003,0,0,no_change,
txn_007431,209.63,bank_decline,retry,0.5093302518985386,retry,reminder,True,0.48295999999999994,0.35295999999999994,0,0,same_outcome,
txn_000060,2154.92,gateway_error,retry,0.6989854909312622,retry,retry,False,0.6909000000000001,0.6909000000000001,1,1,no_change,
txn_007856,1526.83,network_error,retry,0.6457891474729048,retry,payment_link,True,0.58142,0.28142,1,1,same_outcome,
txn_001114,1365.27,insufficient_balance,payment_link,0.4067730126131138,reminder,reminder,True,0.33777999999999997,0.41778000000000004,1,1,same_outcome,
txn_003058,3770.34,authentication_failed,payment_link,0.5591028607277615,payment_link,payment_link,False,0.5,0.5,0,0,no_change,
txn_009570,2447.5,network_error,retry,0.7329478600860383,retry,retry,False,0.72714,0.72714,1,1,no_change,
txn_001329,527.51,authentication_failed,payment_link,0.52806113094634,payment_link,payment_link,False,0.5399999999999999,0.5399999999999999,0,0,no_change,
txn_004996,352.95,insufficient_balance,reminder,0.5574988117551907,reminder,reminder,False,0.47,0.47,1,1,no_change,
txn_006683,767.54,gateway_error,retry,0.6723245428356008,retry,retry,False,0.6291000000000001,0.6291000000000001,0,0,no_change,
txn_002073,318.86,gateway_error,retry,0.6163773897496952,retry,retry,False,0.66074,0.66074,0,0,no_change,
txn_004794,825.99,authentication_failed,payment_link,0.6131902203570324,payment_link,payment_link,False,0.5755600000000001,0.5755600000000001,1,1,no_change,
txn_006830,604.94,gateway_error,retry,0.6697638282443631,retry,retry,False,0.7333399999999999,0.7333399999999999,0,0,no_change,
txn_009630,1267.5,insufficient_balance,payment_link,0.6166402273672801,payment_link,reminder,True,0.53794,0.6179399999999999,0,0,same_outcome,
txn_008219,1452.59,bank_decline,retry,0.5957728359069415,retry,retry,False,0.5000000000000001,0.5000000000000001,0,0,no_change,
txn_007568,394.95,bank_decline,retry,0.6316629401058602,retry,retry,False,0.61334,0.61334,1,1,no_change,
txn_005923,1695.14,bank_decline,retry,0.5988424347301469,retry,retry,False,0.5529400000000001,0.5529400000000001,0,0,no_change,
txn_001551,381.05,expired_card,payment_link,0.7008988812435321,payment_link,payment_link,False,0.8079,0.8079,0,0,no_change,
txn_001010,713.8,bank_decline,retry,0.6253551213628739,retry,retry,False,0.55,0.55,0,0,no_change,
txn_003756,2203.77,bank_decline,retry,0.4063808856843608,retry,retry,False,0.48,0.48,0,0,no_change,
txn_008682,955.23,gateway_error,retry,0.6546702005230646,retry,retry,False,0.7,0.7,0,0,no_change,
txn_009343,1440.98,gateway_error,retry,0.5297518904775574,retry,payment_link,True,0.4933399999999999,0.24333999999999995,1,0,policy_hurt,
txn_008010,1274.4,bank_decline,retry,0.5281473617420973,retry,payment_link,True,0.44857999999999987,0.3485799999999999,0,0,same_outcome,
txn_003861,1980.42,network_error,retry,0.7317048416257604,retry,retry,False,0.71444,0.71444,1,1,no_change,
txn_003149,2038.3,gateway_error,retry,0.5571157967523181,retry,payment_link,True,0.56,0.31000000000000005,0,0,same_outcome,
txn_002520,2625.44,bank_decline,retry,0.6359586027881089,retry,retry,False,0.6,0.6,1,1,no_change,
txn_003128,489.6,authentication_failed,payment_link,0.5413478162758375,reminder,reminder,True,0.4774999999999999,0.4275,1,1,same_outcome,
txn_009085,4712.97,bank_decline,retry,0.5876054282909334,retry,retry,False,0.5800000000000001,0.5800000000000001,0,0,no_change,
txn_005317,856.2,bank_decline,retry,0.5551319458931442,retry,reminder,True,0.48666,0.35666,1,1,same_outcome,
txn_001196,1708.74,gateway_error,retry,0.5305667700584572,retry,payment_link,True,0.5,0.24999999999999994,0,0,same_outcome,
txn_009051,1160.67,gateway_error,retry,0.5753577758881462,retry,reminder,True,0.60154,0.32154000000000005,1,0,policy_hurt,
txn_000880,1282.73,bank_decline,retry,0.6305302574969643,retry,retry,False,0.51666,0.51666,0,0,no_change,
txn_006990,1981.72,expired_card,payment_link,0.5845228940050919,payment_link,payment_link,False,0.58142,0.58142,0,0,no_change,
txn_002488,1853.08,bank_decline,retry,0.6286122374144544,retry,retry,False,0.61334,0.61334,1,1,no_change,
txn_002841,2665.2,network_error,retry,0.5897536579916584,retry,payment_link,True,0.5544399999999999,0.25443999999999994,0,0,same_outcome,
txn_004330,781.27,insufficient_balance,reminder,0.3773295723614007,reminder,reminder,False,0.3400000000000001,0.3400000000000001,1,1,no_change,
txn_002931,719.08,bank_decline,retry,0.46472159273847835,retry,payment_link,True,0.38666,0.2866599999999999,0,0,same_outcome,
txn_006425,493.11,gateway_error,retry,0.6030176343353727,retry,payment_link,True,0.6177799999999999,0.36778,0,0,same_outcome,
txn_002486,1192.77,authentication_failed,payment_link,0.37523306827287395,reminder,reminder,True,0.43857999999999997,0.38858000000000004,0,0,same_outcome,
txn_005748,682.67,authentication_failed,payment_link,0.4747264015983511,payment_link,payment_link,False,0.45999999999999996,0.45999999999999996,1,1,no_change,
txn_000884,1416.91,bank_decline,retry,0.49950496230685776,retry,payment_link,True,0.38616000000000006,0.28615999999999997,1,1,same_outcome,
txn_004915,576.57,insufficient_balance,retry,0.6177371287763765,retry,retry,False,0.525,0.525,0,0,no_change,
